county,town,precinct,office,district,candidate,party,votes
Addison,Middlebury,ADD-1,Lieutenant Governor,,Blanks,,172
Addison,Middlebury,ADD-1,Lieutenant Governor,,Total Votes Cast,,4368
Washington,Middlesex,WAS-5,Lieutenant Governor,,Molly Gray,Democratic,758
Washington,Middlesex,WAS-5,Lieutenant Governor,,Scott Milne,Republican,424
Washington,Middlesex,WAS-5,Lieutenant Governor,,Cris Ericson,Progressive,16
Washington,Middlesex,WAS-5,Lieutenant Governor,,Wayne Billado III,Independent,7
Washington,Middlesex,WAS-5,Lieutenant Governor,,Ralph Corbo,Banish the F35S,8
Washington,Middlesex,WAS-5,Lieutenant Governor,,Write Ins,,6
Washington,Middlesex,WAS-5,Lieutenant Governor,,Spoiled,,1
Washington,Middlesex,WAS-5,Lieutenant Governor,,Blanks,,39
Washington,Middlesex,WAS-5,Lieutenant Governor,,Total Votes Cast,,1259
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Molly Gray,Democratic,242
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Scott Milne,Republican,273
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Cris Ericson,Progressive,13
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Wayne Billado III,Independent,2
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Ralph Corbo,Banish the F35S,2
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Write Ins,,3
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Spoiled,,1
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Blanks,,19
Rutland,Middletown Springs,RUT-BEN,Lieutenant Governor,,Total Votes Cast,,555
Chittenden,Milton,CHI-10,Lieutenant Governor,,Molly Gray,Democratic,1941
Chittenden,Milton,CHI-10,Lieutenant Governor,,Scott Milne,Republican,3019
Chittenden,Milton,CHI-10,Lieutenant Governor,,Cris Ericson,Progressive,78
Chittenden,Milton,CHI-10,Lieutenant Governor,,Wayne Billado III,Independent,97
Chittenden,Milton,CHI-10,Lieutenant Governor,,Ralph Corbo,Banish the F35S,18
Chittenden,Milton,CHI-10,Lieutenant Governor,,Write Ins,,11
Chittenden,Milton,CHI-10,Lieutenant Governor,,Spoiled,,0
Chittenden,Milton,CHI-10,Lieutenant Governor,,Blanks,,217
Chittenden,Milton,CHI-10,Lieutenant Governor,,Total Votes Cast,,5381
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Molly Gray,Democratic,286
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Scott Milne,Republican,514
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Cris Ericson,Progressive,7
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Wayne Billado III,Independent,18
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Ralph Corbo,Banish the F35S,3
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Write Ins,,0
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Spoiled,,0
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Blanks,,45
Chittenden,Milton,GI-CHI,Lieutenant Governor,,Total Votes Cast,,873
Addison,Monkton,ADD-4,Lieutenant Governor,,Molly Gray,Democratic,721
Addison,Monkton,ADD-4,Lieutenant Governor,,Scott Milne,Republican,601
Addison,Monkton,ADD-4,Lieutenant Governor,,Cris Ericson,Progressive,24
Addison,Monkton,ADD-4,Lieutenant Governor,,Wayne Billado III,Independent,15
Addison,Monkton,ADD-4,Lieutenant Governor,,Ralph Corbo,Banish the F35S,9
Addison,Monkton,ADD-4,Lieutenant Governor,,Write Ins,,10
Addison,Monkton,ADD-4,Lieutenant Governor,,Spoiled,,3
Addison,Monkton,ADD-4,Lieutenant Governor,,Blanks,,28
Addison,Monkton,ADD-4,Lieutenant Governor,,Total Votes Cast,,1411
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Molly Gray,Democratic,353
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Scott Milne,Republican,316
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Cris Ericson,Progressive,26
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Wayne Billado III,Independent,24
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Ralph Corbo,Banish the F35S,3
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Write Ins,,4
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Spoiled,,0
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Blanks,,35
Franklin,Montgomery,FRA-7,Lieutenant Governor,,Total Votes Cast,,761
Washington,Montpelier,WAS-4,Lieutenant Governor,,Molly Gray,Democratic,3589
Washington,Montpelier,WAS-4,Lieutenant Governor,,Scott Milne,Republican,1157
Washington,Montpelier,WAS-4,Lieutenant Governor,,Cris Ericson,Progressive,160
Washington,Montpelier,WAS-4,Lieutenant Governor,,Wayne Billado III,Independent,33
Washington,Montpelier,WAS-4,Lieutenant Governor,,Ralph Corbo,Banish the F35S,42
Washington,Montpelier,WAS-4,Lieutenant Governor,,Write Ins,,30
Washington,Montpelier,WAS-4,Lieutenant Governor,,Spoiled,,0
Washington,Montpelier,WAS-4,Lieutenant Governor,,Blanks,,205
Washington,Montpelier,WAS-4,Lieutenant Governor,,Total Votes Cast,,5216
Washington,Moretown,WAS-7,Lieutenant Governor,,Molly Gray,Democratic,691
Washington,Moretown,WAS-7,Lieutenant Governor,,Scott Milne,Republican,434
Washington,Moretown,WAS-7,Lieutenant Governor,,Cris Ericson,Progressive,15
Washington,Moretown,WAS-7,Lieutenant Governor,,Wayne Billado III,Independent,11
Washington,Moretown,WAS-7,Lieutenant Governor,,Ralph Corbo,Banish the F35S,5
Washington,Moretown,WAS-7,Lieutenant Governor,,Write Ins,,5
Washington,Moretown,WAS-7,Lieutenant Governor,,Spoiled,,0
Washington,Moretown,WAS-7,Lieutenant Governor,,Blanks,,42
Washington,Moretown,WAS-7,Lieutenant Governor,,Total Votes Cast,,1203
Orleans,Morgan,ORL-1,Lieutenant Governor,,Molly Gray,Democratic,135
Orleans,Morgan,ORL-1,Lieutenant Governor,,Scott Milne,Republican,241
Orleans,Morgan,ORL-1,Lieutenant Governor,,Cris Ericson,Progressive,3
Orleans,Morgan,ORL-1,Lieutenant Governor,,Wayne Billado III,Independent,3
Orleans,Morgan,ORL-1,Lieutenant Governor,,Ralph Corbo,Banish the F35S,0
Orleans,Morgan,ORL-1,Lieutenant Governor,,Write Ins,,1
Orleans,Morgan,ORL-1,Lieutenant Governor,,Spoiled,,0
Orleans,Morgan,ORL-1,Lieutenant Governor,,Blanks,,20
Orleans,Morgan,ORL-1,Lieutenant Governor,,Total Votes Cast,,403
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Molly Gray,Democratic,1669
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Scott Milne,Republican,1330
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Cris Ericson,Progressive,52
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Wayne Billado III,Independent,38
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Ralph Corbo,Banish the F35S,17
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Write Ins,,10
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Spoiled,,0
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Blanks,,118
Lamoille,Morristown,LAM-WAS,Lieutenant Governor,,Total Votes Cast,,3234
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Molly Gray,Democratic,327
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Scott Milne,Republican,449
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Cris Ericson,Progressive,28
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Wayne Billado III,Independent,10
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Ralph Corbo,Banish the F35S,6
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Write Ins,,1
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Spoiled,,0
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Blanks,,35
Rutland,Mount Holly,RUT-WDR-2,Lieutenant Governor,,Total Votes Cast,,856
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Molly Gray,Democratic,38
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Scott Milne,Republican,69
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Cris Ericson,Progressive,2
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Wayne Billado III,Independent,0
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Ralph Corbo,Banish the F35S,1
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Write Ins,,0
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Spoiled,,0
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Blanks,,9
Rutland,Mount Tabor,BEN-RUT,Lieutenant Governor,,Total Votes Cast,,119
Addison,New Haven,ADD-5,Lieutenant Governor,,Molly Gray,Democratic,546
Addison,New Haven,ADD-5,Lieutenant Governor,,Scott Milne,Republican,567
Addison,New Haven,ADD-5,Lieutenant Governor,,Cris Ericson,Progressive,18
Addison,New Haven,ADD-5,Lieutenant Governor,,Wayne Billado III,Independent,14
Addison,New Haven,ADD-5,Lieutenant Governor,,Ralph Corbo,Banish the F35S,7
Addison,New Haven,ADD-5,Lieutenant Governor,,Write Ins,,2
Addison,New Haven,ADD-5,Lieutenant Governor,,Spoiled,,2
Addison,New Haven,ADD-5,Lieutenant Governor,,Blanks,,24
Addison,New Haven,ADD-5,Lieutenant Governor,,Total Votes Cast,,1180
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Molly Gray,Democratic,131
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Scott Milne,Republican,185
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Cris Ericson,Progressive,6
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Wayne Billado III,Independent,7
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Ralph Corbo,Banish the F35S,1
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Write Ins,,1
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Spoiled,,1
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Blanks,,17
Caledonia,Newark,ESX-CAL-ORL,Lieutenant Governor,,Total Votes Cast,,349
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Molly Gray,Democratic,686
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Scott Milne,Republican,473
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Cris Ericson,Progressive,13
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Wayne Billado III,Independent,14
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Ralph Corbo,Banish the F35S,4
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Write Ins,,1
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Spoiled,,0
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Blanks,,36
Orange,Newbury,ORA-CAL,Lieutenant Governor,,Total Votes Cast,,1227
Windham,Newfane,WDH-5,Lieutenant Governor,,Molly Gray,Democratic,678
Windham,Newfane,WDH-5,Lieutenant Governor,,Scott Milne,Republican,330
Windham,Newfane,WDH-5,Lieutenant Governor,,Cris Ericson,Progressive,53
Windham,Newfane,WDH-5,Lieutenant Governor,,Wayne Billado III,Independent,22
Windham,Newfane,WDH-5,Lieutenant Governor,,Ralph Corbo,Banish the F35S,10
Windham,Newfane,WDH-5,Lieutenant Governor,,Write Ins,,1
Windham,Newfane,WDH-5,Lieutenant Governor,,Spoiled,,0
Windham,Newfane,WDH-5,Lieutenant Governor,,Blanks,,55
Windham,Newfane,WDH-5,Lieutenant Governor,,Total Votes Cast,,1149
Orleans,Newport City,ORL-2,Lieutenant Governor,,Molly Gray,Democratic,707
Orleans,Newport City,ORL-2,Lieutenant Governor,,Scott Milne,Republican,1005
Orleans,Newport City,ORL-2,Lieutenant Governor,,Cris Ericson,Progressive,24
Orleans,Newport City,ORL-2,Lieutenant Governor,,Wayne Billado III,Independent,40
Orleans,Newport City,ORL-2,Lieutenant Governor,,Ralph Corbo,Banish the F35S,9
Orleans,Newport City,ORL-2,Lieutenant Governor,,Write Ins,,5
Orleans,Newport City,ORL-2,Lieutenant Governor,,Spoiled,,1
Orleans,Newport City,ORL-2,Lieutenant Governor,,Blanks,,72
Orleans,Newport City,ORL-2,Lieutenant Governor,,Total Votes Cast,,1863
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Molly Gray,Democratic,224
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Scott Milne,Republican,505
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Cris Ericson,Progressive,8
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Wayne Billado III,Independent,16
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Ralph Corbo,Banish the F35S,0
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Write Ins,,2
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Spoiled,,0
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Blanks,,31
Orleans,Newport Town,ORL-2,Lieutenant Governor,,Total Votes Cast,,786
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Molly Gray,Democratic,321
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Scott Milne,Republican,353
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Cris Ericson,Progressive,12
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Wayne Billado III,Independent,9
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Ralph Corbo,Banish the F35S,3
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Write Ins,,2
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Spoiled,,0
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Blanks,,13
Grand Isle,North Hero,GI-CHI,Lieutenant Governor,,Total Votes Cast,,713
Washington,Northfield,WAS-1,Lieutenant Governor,,Molly Gray,Democratic,1056
Washington,Northfield,WAS-1,Lieutenant Governor,,Scott Milne,Republican,1283
Washington,Northfield,WAS-1,Lieutenant Governor,,Cris Ericson,Progressive,31
Washington,Northfield,WAS-1,Lieutenant Governor,,Wayne Billado III,Independent,28
Washington,Northfield,WAS-1,Lieutenant Governor,,Ralph Corbo,Banish the F35S,7
Washington,Northfield,WAS-1,Lieutenant Governor,,Write Ins,,6
Washington,Northfield,WAS-1,Lieutenant Governor,,Spoiled,,0
Washington,Northfield,WAS-1,Lieutenant Governor,,Blanks,,93
Washington,Northfield,WAS-1,Lieutenant Governor,,Total Votes Cast,,2504
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Molly Gray,Democratic,32
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Scott Milne,Republican,73
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Cris Ericson,Progressive,0
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Wayne Billado III,Independent,0
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Ralph Corbo,Banish the F35S,1
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Write Ins,,0
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Spoiled,,0
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Blanks,,2
Essex,Norton,ESX-CAL-ORL,Lieutenant Governor,,Total Votes Cast,,108
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Molly Gray,Democratic,1976
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Scott Milne,Republican,424
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Cris Ericson,Progressive,42
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Wayne Billado III,Independent,11
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Ralph Corbo,Banish the F35S,3
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Write Ins,,1
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Spoiled,,0
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Blanks,,124
Windsor,Norwich,WDR-ORA-2,Lieutenant Governor,,Total Votes Cast,,2581
Orange,Orange,ORA-1,Lieutenant Governor,,Molly Gray,Democratic,167
Orange,Orange,ORA-1,Lieutenant Governor,,Scott Milne,Republican,425
Orange,Orange,ORA-1,Lieutenant Governor,,Cris Ericson,Progressive,9
Orange,Orange,ORA-1,Lieutenant Governor,,Wayne Billado III,Independent,4
Orange,Orange,ORA-1,Lieutenant Governor,,Ralph Corbo,Banish the F35S,0
Orange,Orange,ORA-1,Lieutenant Governor,,Write Ins,,1
Orange,Orange,ORA-1,Lieutenant Governor,,Spoiled,,0
Orange,Orange,ORA-1,Lieutenant Governor,,Blanks,,14
Orange,Orange,ORA-1,Lieutenant Governor,,Total Votes Cast,,620
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Molly Gray,Democratic,250
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Scott Milne,Republican,453
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Cris Ericson,Progressive,7
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Wayne Billado III,Independent,14
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Ralph Corbo,Banish the F35S,5
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Write Ins,,1
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Spoiled,,0
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Blanks,,25
Addison,Orwell,ADD-RUT,Lieutenant Governor,,Total Votes Cast,,755
Addison,Panton,ADD-3,Lieutenant Governor,,Molly Gray,Democratic,197
Addison,Panton,ADD-3,Lieutenant Governor,,Scott Milne,Republican,196
Addison,Panton,ADD-3,Lieutenant Governor,,Cris Ericson,Progressive,8
Addison,Panton,ADD-3,Lieutenant Governor,,Wayne Billado III,Independent,7
Addison,Panton,ADD-3,Lieutenant Governor,,Ralph Corbo,Banish the F35S,2
Addison,Panton,ADD-3,Lieutenant Governor,,Write Ins,,0
Addison,Panton,ADD-3,Lieutenant Governor,,Spoiled,,0
Addison,Panton,ADD-3,Lieutenant Governor,,Blanks,,11
Addison,Panton,ADD-3,Lieutenant Governor,,Total Votes Cast,,421
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Molly Gray,Democratic,404
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Scott Milne,Republican,406
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Cris Ericson,Progressive,22
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Wayne Billado III,Independent,11
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Ralph Corbo,Banish the F35S,6
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Write Ins,,1
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Spoiled,,0
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Blanks,,43
Rutland,Pawlet,RUT-BEN,Lieutenant Governor,,Total Votes Cast,,893
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Molly Gray,Democratic,275
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Scott Milne,Republican,208
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Cris Ericson,Progressive,10
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Wayne Billado III,Independent,2
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Ralph Corbo,Banish the F35S,1
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Write Ins,,8
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Spoiled,,0
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Blanks,,18
Caledonia,Peacham,CAL-WAS,Lieutenant Governor,,Total Votes Cast,,522
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Molly Gray,Democratic,175
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Scott Milne,Republican,104
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Cris Ericson,Progressive,7
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Wayne Billado III,Independent,1
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Ralph Corbo,Banish the F35S,1
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Write Ins,,0
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Spoiled,,0
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Blanks,,12
Bennington,Peru,BEN-RUT,Lieutenant Governor,,Total Votes Cast,,300
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Molly Gray,Democratic,154
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Scott Milne,Republican,156
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Cris Ericson,Progressive,4
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Wayne Billado III,Independent,7
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Ralph Corbo,Banish the F35S,0
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Write Ins,,0
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Spoiled,,0
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Blanks,,13
Rutland,Pittsfield,WDR-RUT,Lieutenant Governor,,Total Votes Cast,,334
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Molly Gray,Democratic,614
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Scott Milne,Republican,993
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Cris Ericson,Progressive,25
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Wayne Billado III,Independent,23
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Ralph Corbo,Banish the F35S,8
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Write Ins,,13
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Spoiled,,0
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Blanks,,72
Rutland,Pittsford,RUT-6,Lieutenant Governor,,Total Votes Cast,,1748
Washington,Plainfield,WAS-6,Lieutenant Governor,,Molly Gray,Democratic,481
Washington,Plainfield,WAS-6,Lieutenant Governor,,Scott Milne,Republican,263
Washington,Plainfield,WAS-6,Lieutenant Governor,,Cris Ericson,Progressive,28
Washington,Plainfield,WAS-6,Lieutenant Governor,,Wayne Billado III,Independent,9
Washington,Plainfield,WAS-6,Lieutenant Governor,,Ralph Corbo,Banish the F35S,5
Washington,Plainfield,WAS-6,Lieutenant Governor,,Write Ins,,2
Washington,Plainfield,WAS-6,Lieutenant Governor,,Spoiled,,0
Washington,Plainfield,WAS-6,Lieutenant Governor,,Blanks,,39
Washington,Plainfield,WAS-6,Lieutenant Governor,,Total Votes Cast,,827
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Molly Gray,Democratic,181
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Scott Milne,Republican,180
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Cris Ericson,Progressive,4
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Wayne Billado III,Independent,4
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Ralph Corbo,Banish the F35S,2
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Write Ins,,0
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Spoiled,,0
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Blanks,,0
Windsor,Plymouth,WDR-5,Lieutenant Governor,,Total Votes Cast,,371
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Molly Gray,Democratic,388
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Scott Milne,Republican,265
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Cris Ericson,Progressive,4
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Wayne Billado III,Independent,4
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Ralph Corbo,Banish the F35S,1
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Write Ins,,1
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Spoiled,,0
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Blanks,,18
Windsor,Pomfret,WDR-4-1,Lieutenant Governor,,Total Votes Cast,,681
Rutland,Poultney,RUT-1,Lieutenant Governor,,Molly Gray,Democratic,634
Rutland,Poultney,RUT-1,Lieutenant Governor,,Scott Milne,Republican,880
Rutland,Poultney,RUT-1,Lieutenant Governor,,Cris Ericson,Progressive,45
Rutland,Poultney,RUT-1,Lieutenant Governor,,Wayne Billado III,Independent,31
Rutland,Poultney,RUT-1,Lieutenant Governor,,Ralph Corbo,Banish the F35S,3
