county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee,mail_in
PHILADELPHIA,15-18,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,15-18,Auditor General,,DEM,CHRISTINA M HARTMAN,18,1,0,2,15
PHILADELPHIA,15-18,Auditor General,,DEM,H SCOTT CONKLIN,7,2,0,0,5
PHILADELPHIA,15-18,Auditor General,,DEM,MICHAEL LAMB,31,5,0,5,21
PHILADELPHIA,15-18,Auditor General,,DEM,NINA AHMAD,238,44,0,22,172
PHILADELPHIA,15-18,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,4,1,0,0,3
PHILADELPHIA,15-18,Auditor General,,DEM,TRACIE FOUNTAIN,38,3,0,8,27
PHILADELPHIA,15-18,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,15-18,Auditor General,,REP,TIMOTHY DEFOOR,12,7,0,1,4
PHILADELPHIA,15-18,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,15-18,State Treasurer,,DEM,JOE TORSELLA,293,51,0,31,211
PHILADELPHIA,15-18,State Treasurer,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,15-18,State Treasurer,,REP,STACY L GARRITY,13,7,0,1,5
PHILADELPHIA,15-18,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,15-18,U.S. House,3,DEM,DWIGHT EVANS,304,51,0,33,220
PHILADELPHIA,15-18,U.S. House,3,DEM,Write-ins,2,0,0,0,2
PHILADELPHIA,15-18,U.S. House,3,REP,MICHAEL HARVEY,13,7,0,1,5
PHILADELPHIA,15-18,State Senate,1,DEM,LARRY FARNESE,123,15,0,22,86
PHILADELPHIA,15-18,State Senate,1,DEM,NIKIL SAVAL,207,46,0,16,145
PHILADELPHIA,15-18,General Assembly,195,DEM,DONNA BULLOCK,307,53,0,32,222
PHILADELPHIA,15-18,General Assembly,195,DEM,Write-ins,2,0,0,1,1
PHILADELPHIA,15-19,Registered Voters,,,Registered Voters,705,,,,
PHILADELPHIA,15-19,Registered Voters,,DEM,Registered Voters,499,,,,
PHILADELPHIA,15-19,Registered Voters,,LIB,Registered Voters,4,,,,
PHILADELPHIA,15-19,Registered Voters,,NPA,Registered Voters,101,,,,
PHILADELPHIA,15-19,Registered Voters,,REP,Registered Voters,101,,,,
PHILADELPHIA,15-19,Ballots Cast,,,Ballots Cast,334,30,3,45,256
PHILADELPHIA,15-19,Ballots Cast,,DEM,Ballots Cast,300,22,3,41,234
PHILADELPHIA,15-19,Ballots Cast,,NPA,Ballots Cast,15,2,0,4,9
PHILADELPHIA,15-19,Ballots Cast,,REP,Ballots Cast,19,6,0,0,13
PHILADELPHIA,15-19,President,,DEM,BERNIE SANDERS,72,5,0,11,56
PHILADELPHIA,15-19,President,,DEM,Joseph R. Biden,221,17,2,29,173
PHILADELPHIA,15-19,President,,DEM,TULSI GABBARD,1,0,0,0,1
PHILADELPHIA,15-19,President,,DEM,Write-ins,4,0,1,0,3
PHILADELPHIA,15-19,President,,REP,BILL WELD,6,1,0,0,5
PHILADELPHIA,15-19,President,,REP,Donald J. Trump,8,3,0,0,5
PHILADELPHIA,15-19,President,,REP,ROQUE ROCKY DE LA FUENTE,1,1,0,0,0
PHILADELPHIA,15-19,President,,REP,Write-ins,2,0,0,0,2
PHILADELPHIA,15-19,Attorney General,,DEM,JOSH SHAPIRO,257,18,2,37,200
PHILADELPHIA,15-19,Attorney General,,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,15-19,Attorney General,,REP,HEATHER HEIDELBAUGH,13,4,0,0,9
PHILADELPHIA,15-19,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,15-19,Auditor General,,DEM,CHRISTINA M HARTMAN,22,1,0,3,18
PHILADELPHIA,15-19,Auditor General,,DEM,H SCOTT CONKLIN,1,0,0,0,1
PHILADELPHIA,15-19,Auditor General,,DEM,MICHAEL LAMB,35,4,0,6,25
PHILADELPHIA,15-19,Auditor General,,DEM,NINA AHMAD,180,13,2,23,142
PHILADELPHIA,15-19,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,4,0,0,2,2
PHILADELPHIA,15-19,Auditor General,,DEM,TRACIE FOUNTAIN,29,4,0,1,24
PHILADELPHIA,15-19,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,15-19,Auditor General,,REP,TIMOTHY DEFOOR,14,4,0,0,10
PHILADELPHIA,15-19,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,15-19,State Treasurer,,DEM,JOE TORSELLA,243,18,1,34,190
PHILADELPHIA,15-19,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,15-19,State Treasurer,,REP,STACY L GARRITY,14,4,0,0,10
PHILADELPHIA,15-19,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,15-19,U.S. House,3,DEM,DWIGHT EVANS,256,18,1,35,202
PHILADELPHIA,15-19,U.S. House,3,DEM,Write-ins,2,0,0,0,2
PHILADELPHIA,15-19,U.S. House,3,REP,MICHAEL HARVEY,14,4,0,0,10
PHILADELPHIA,15-19,State Senate,1,DEM,LARRY FARNESE,122,8,0,18,96
PHILADELPHIA,15-19,State Senate,1,DEM,NIKIL SAVAL,154,14,3,21,116
PHILADELPHIA,15-19,State Senate,1,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,15-19,General Assembly,195,DEM,DONNA BULLOCK,257,20,2,34,201
PHILADELPHIA,16-01,Registered Voters,,,Registered Voters,487,,,,
PHILADELPHIA,16-01,Registered Voters,,DEM,Registered Voters,406,,,,
PHILADELPHIA,16-01,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,16-01,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,16-01,Registered Voters,,NPA,Registered Voters,54,,,,
PHILADELPHIA,16-01,Registered Voters,,REP,Registered Voters,25,,,,
PHILADELPHIA,16-01,Ballots Cast,,,Ballots Cast,125,83,18,1,23
PHILADELPHIA,16-01,Ballots Cast,,DEM,Ballots Cast,123,83,18,1,21
PHILADELPHIA,16-01,Ballots Cast,,NPA,Ballots Cast,2,0,0,0,2
PHILADELPHIA,16-01,Ballots Cast,,REP,Ballots Cast,0,0,0,0,0
PHILADELPHIA,16-01,President,,DEM,BERNIE SANDERS,21,11,3,1,6
PHILADELPHIA,16-01,President,,DEM,Joseph R. Biden,95,70,13,0,12
PHILADELPHIA,16-01,President,,DEM,TULSI GABBARD,0,0,0,0,0
PHILADELPHIA,16-01,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,16-01,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,16-01,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-01,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,Attorney General,,DEM,JOSH SHAPIRO,76,50,10,1,15
PHILADELPHIA,16-01,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,16-01,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,Auditor General,,DEM,CHRISTINA M HARTMAN,4,4,0,0,0
PHILADELPHIA,16-01,Auditor General,,DEM,H SCOTT CONKLIN,3,2,1,0,0
PHILADELPHIA,16-01,Auditor General,,DEM,MICHAEL LAMB,12,10,0,0,2
PHILADELPHIA,16-01,Auditor General,,DEM,NINA AHMAD,59,32,11,1,15
PHILADELPHIA,16-01,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,6,6,0,0,0
PHILADELPHIA,16-01,Auditor General,,DEM,TRACIE FOUNTAIN,7,6,0,0,1
PHILADELPHIA,16-01,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,16-01,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,State Treasurer,,DEM,JOE TORSELLA,72,49,8,1,14
PHILADELPHIA,16-01,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,16-01,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-01,U.S. House,3,DEM,DWIGHT EVANS,91,63,9,1,18
PHILADELPHIA,16-01,State Senate,3,DEM,SHARIF STREET,88,62,8,1,17
PHILADELPHIA,16-01,State Senate,3,DEM,Write-ins,3,0,2,0,1
PHILADELPHIA,16-01,General Assembly,197,DEM,DANILO BURGOS,75,54,5,1,15
PHILADELPHIA,16-01,General Assembly,197,DEM,Write-ins,3,0,3,0,0
PHILADELPHIA,16-02,Registered Voters,,,Registered Voters,585,,,,
PHILADELPHIA,16-02,Registered Voters,,DEM,Registered Voters,490,,,,
PHILADELPHIA,16-02,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,16-02,Registered Voters,,LIB,Registered Voters,1,,,,
PHILADELPHIA,16-02,Registered Voters,,NPA,Registered Voters,72,,,,
PHILADELPHIA,16-02,Registered Voters,,REP,Registered Voters,21,,,,
PHILADELPHIA,16-02,Ballots Cast,,,Ballots Cast,159,115,4,6,34
PHILADELPHIA,16-02,Ballots Cast,,DEM,Ballots Cast,155,112,4,6,33
PHILADELPHIA,16-02,Ballots Cast,,NPA,Ballots Cast,3,2,0,0,1
PHILADELPHIA,16-02,Ballots Cast,,REP,Ballots Cast,1,1,0,0,0
PHILADELPHIA,16-02,President,,DEM,BERNIE SANDERS,20,12,1,2,5
PHILADELPHIA,16-02,President,,DEM,Joseph R. Biden,126,93,3,4,26
PHILADELPHIA,16-02,President,,DEM,TULSI GABBARD,3,3,0,0,0
PHILADELPHIA,16-02,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-02,President,,REP,BILL WELD,1,1,0,0,0
PHILADELPHIA,16-02,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,16-02,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-02,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-02,Attorney General,,DEM,JOSH SHAPIRO,87,51,4,5,27
PHILADELPHIA,16-02,Attorney General,,DEM,Write-ins,1,0,0,1,0
PHILADELPHIA,16-02,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,16-02,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-02,Auditor General,,DEM,CHRISTINA M HARTMAN,3,0,0,2,1
PHILADELPHIA,16-02,Auditor General,,DEM,H SCOTT CONKLIN,5,4,0,0,1
PHILADELPHIA,16-02,Auditor General,,DEM,MICHAEL LAMB,22,21,0,0,1
PHILADELPHIA,16-02,Auditor General,,DEM,NINA AHMAD,76,41,4,3,28
PHILADELPHIA,16-02,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,10,10,0,0,0
PHILADELPHIA,16-02,Auditor General,,DEM,TRACIE FOUNTAIN,13,12,0,0,1
PHILADELPHIA,16-02,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-02,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,16-02,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-02,State Treasurer,,DEM,JOE TORSELLA,82,53,1,5,23
PHILADELPHIA,16-02,State Treasurer,,DEM,Write-ins,2,1,0,1,0
PHILADELPHIA,16-02,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,16-02,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-02,U.S. House,3,DEM,DWIGHT EVANS,122,85,2,5,30
PHILADELPHIA,16-02,U.S. House,3,REP,MICHAEL HARVEY,1,1,0,0,0
PHILADELPHIA,16-02,State Senate,3,DEM,SHARIF STREET,121,83,3,5,30
PHILADELPHIA,16-02,General Assembly,197,DEM,DANILO BURGOS,97,61,2,5,29
PHILADELPHIA,16-03,Registered Voters,,,Registered Voters,578,,,,
PHILADELPHIA,16-03,Registered Voters,,DEM,Registered Voters,506,,,,
PHILADELPHIA,16-03,Registered Voters,,GRN,Registered Voters,2,,,,
PHILADELPHIA,16-03,Registered Voters,,NPA,Registered Voters,49,,,,
PHILADELPHIA,16-03,Registered Voters,,REP,Registered Voters,21,,,,
PHILADELPHIA,16-03,Ballots Cast,,,Ballots Cast,200,165,2,15,18
PHILADELPHIA,16-03,Ballots Cast,,DEM,Ballots Cast,194,160,2,14,18
PHILADELPHIA,16-03,Ballots Cast,,NPA,Ballots Cast,3,3,0,0,0
PHILADELPHIA,16-03,Ballots Cast,,REP,Ballots Cast,3,2,0,1,0
PHILADELPHIA,16-03,President,,DEM,BERNIE SANDERS,19,18,0,0,1
PHILADELPHIA,16-03,President,,DEM,Joseph R. Biden,170,138,1,14,17
PHILADELPHIA,16-03,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,16-03,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,16-03,President,,REP,Donald J. Trump,2,1,0,1,0
PHILADELPHIA,16-03,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-03,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,Attorney General,,DEM,JOSH SHAPIRO,108,83,0,13,12
PHILADELPHIA,16-03,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,Attorney General,,REP,HEATHER HEIDELBAUGH,2,1,0,1,0
PHILADELPHIA,16-03,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,Auditor General,,DEM,CHRISTINA M HARTMAN,7,7,0,0,0
PHILADELPHIA,16-03,Auditor General,,DEM,H SCOTT CONKLIN,4,4,0,0,0
PHILADELPHIA,16-03,Auditor General,,DEM,MICHAEL LAMB,23,22,0,0,1
PHILADELPHIA,16-03,Auditor General,,DEM,NINA AHMAD,89,64,1,12,12
PHILADELPHIA,16-03,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,20,20,0,0,0
PHILADELPHIA,16-03,Auditor General,,DEM,TRACIE FOUNTAIN,17,16,0,1,0
PHILADELPHIA,16-03,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,Auditor General,,REP,TIMOTHY DEFOOR,2,1,0,1,0
PHILADELPHIA,16-03,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,State Treasurer,,DEM,JOE TORSELLA,118,93,2,12,11
PHILADELPHIA,16-03,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,State Treasurer,,REP,STACY L GARRITY,2,1,0,1,0
PHILADELPHIA,16-03,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-03,U.S. House,3,DEM,DWIGHT EVANS,154,124,1,13,16
PHILADELPHIA,16-03,U.S. House,3,REP,MICHAEL HARVEY,2,1,0,1,0
PHILADELPHIA,16-03,State Senate,3,DEM,SHARIF STREET,157,127,1,13,16
PHILADELPHIA,16-03,General Assembly,197,DEM,DANILO BURGOS,130,103,0,13,14
PHILADELPHIA,16-04,Registered Voters,,,Registered Voters,431,,,,
PHILADELPHIA,16-04,Registered Voters,,DEM,Registered Voters,375,,,,
PHILADELPHIA,16-04,Registered Voters,,GRN,Registered Voters,1,,,,
PHILADELPHIA,16-04,Registered Voters,,NPA,Registered Voters,36,,,,
PHILADELPHIA,16-04,Registered Voters,,REP,Registered Voters,19,,,,
PHILADELPHIA,16-04,Ballots Cast,,,Ballots Cast,119,89,2,7,21
PHILADELPHIA,16-04,Ballots Cast,,DEM,Ballots Cast,118,88,2,7,21
PHILADELPHIA,16-04,Ballots Cast,,NPA,Ballots Cast,0,0,0,0,0
PHILADELPHIA,16-04,Ballots Cast,,REP,Ballots Cast,1,1,0,0,0
PHILADELPHIA,16-04,President,,DEM,BERNIE SANDERS,11,8,0,0,3
PHILADELPHIA,16-04,President,,DEM,Joseph R. Biden,105,78,2,7,18
PHILADELPHIA,16-04,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,16-04,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,16-04,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,16-04,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-04,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,Attorney General,,DEM,JOSH SHAPIRO,67,47,0,5,15
PHILADELPHIA,16-04,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,16-04,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,Auditor General,,DEM,CHRISTINA M HARTMAN,0,0,0,0,0
PHILADELPHIA,16-04,Auditor General,,DEM,H SCOTT CONKLIN,3,3,0,0,0
PHILADELPHIA,16-04,Auditor General,,DEM,MICHAEL LAMB,18,16,0,0,2
PHILADELPHIA,16-04,Auditor General,,DEM,NINA AHMAD,65,40,2,6,17
PHILADELPHIA,16-04,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,8,8,0,0,0
PHILADELPHIA,16-04,Auditor General,,DEM,TRACIE FOUNTAIN,6,4,0,1,1
PHILADELPHIA,16-04,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,16-04,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,State Treasurer,,DEM,JOE TORSELLA,66,45,1,7,13
PHILADELPHIA,16-04,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,16-04,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-04,U.S. House,3,DEM,DWIGHT EVANS,95,70,1,7,17
PHILADELPHIA,16-04,State Senate,3,DEM,SHARIF STREET,90,66,1,7,16
PHILADELPHIA,16-04,General Assembly,197,DEM,DANILO BURGOS,75,55,1,6,13
PHILADELPHIA,16-04,General Assembly,197,DEM,Write-ins,1,0,0,0,1
PHILADELPHIA,16-05,Registered Voters,,,Registered Voters,514,,,,
PHILADELPHIA,16-05,Registered Voters,,DEM,Registered Voters,456,,,,
PHILADELPHIA,16-05,Registered Voters,,NPA,Registered Voters,40,,,,
PHILADELPHIA,16-05,Registered Voters,,REP,Registered Voters,18,,,,
PHILADELPHIA,16-05,Ballots Cast,,,Ballots Cast,117,82,2,7,26
PHILADELPHIA,16-05,Ballots Cast,,DEM,Ballots Cast,115,81,2,7,25
PHILADELPHIA,16-05,Ballots Cast,,NPA,Ballots Cast,1,0,0,0,1
PHILADELPHIA,16-05,Ballots Cast,,REP,Ballots Cast,1,1,0,0,0
PHILADELPHIA,16-05,President,,DEM,BERNIE SANDERS,9,9,0,0,0
PHILADELPHIA,16-05,President,,DEM,Joseph R. Biden,104,71,2,7,24
PHILADELPHIA,16-05,President,,DEM,TULSI GABBARD,0,0,0,0,0
PHILADELPHIA,16-05,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,President,,REP,BILL WELD,1,1,0,0,0
PHILADELPHIA,16-05,President,,REP,Donald J. Trump,0,0,0,0,0
PHILADELPHIA,16-05,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-05,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,Attorney General,,DEM,JOSH SHAPIRO,59,40,1,5,13
PHILADELPHIA,16-05,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,16-05,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,Auditor General,,DEM,CHRISTINA M HARTMAN,6,6,0,0,0
PHILADELPHIA,16-05,Auditor General,,DEM,H SCOTT CONKLIN,2,2,0,0,0
PHILADELPHIA,16-05,Auditor General,,DEM,MICHAEL LAMB,13,12,0,0,1
PHILADELPHIA,16-05,Auditor General,,DEM,NINA AHMAD,52,25,1,7,19
PHILADELPHIA,16-05,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,8,7,0,0,1
PHILADELPHIA,16-05,Auditor General,,DEM,TRACIE FOUNTAIN,5,5,0,0,0
PHILADELPHIA,16-05,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,16-05,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,State Treasurer,,DEM,JOE TORSELLA,60,44,1,4,11
PHILADELPHIA,16-05,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,State Treasurer,,REP,STACY L GARRITY,0,0,0,0,0
PHILADELPHIA,16-05,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-05,U.S. House,3,DEM,DWIGHT EVANS,89,59,2,6,22
PHILADELPHIA,16-05,State Senate,3,DEM,SHARIF STREET,91,59,1,6,25
PHILADELPHIA,16-05,General Assembly,197,DEM,DANILO BURGOS,72,51,1,5,15
PHILADELPHIA,16-06,Registered Voters,,,Registered Voters,461,,,,
PHILADELPHIA,16-06,Registered Voters,,DEM,Registered Voters,398,,,,
PHILADELPHIA,16-06,Registered Voters,,NPA,Registered Voters,43,,,,
PHILADELPHIA,16-06,Registered Voters,,REP,Registered Voters,20,,,,
PHILADELPHIA,16-06,Ballots Cast,,,Ballots Cast,103,73,1,7,22
PHILADELPHIA,16-06,Ballots Cast,,DEM,Ballots Cast,101,71,1,7,22
PHILADELPHIA,16-06,Ballots Cast,,NPA,Ballots Cast,1,1,0,0,0
PHILADELPHIA,16-06,Ballots Cast,,REP,Ballots Cast,1,1,0,0,0
PHILADELPHIA,16-06,President,,DEM,BERNIE SANDERS,22,17,0,0,5
PHILADELPHIA,16-06,President,,DEM,Joseph R. Biden,72,49,0,7,16
PHILADELPHIA,16-06,President,,DEM,TULSI GABBARD,3,3,0,0,0
PHILADELPHIA,16-06,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,16-06,President,,REP,Donald J. Trump,1,1,0,0,0
PHILADELPHIA,16-06,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-06,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,Attorney General,,DEM,JOSH SHAPIRO,50,33,0,3,14
PHILADELPHIA,16-06,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,Attorney General,,REP,HEATHER HEIDELBAUGH,1,1,0,0,0
PHILADELPHIA,16-06,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,Auditor General,,DEM,CHRISTINA M HARTMAN,2,2,0,0,0
PHILADELPHIA,16-06,Auditor General,,DEM,H SCOTT CONKLIN,2,2,0,0,0
PHILADELPHIA,16-06,Auditor General,,DEM,MICHAEL LAMB,16,13,0,1,2
PHILADELPHIA,16-06,Auditor General,,DEM,NINA AHMAD,52,27,0,6,19
PHILADELPHIA,16-06,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,4,4,0,0,0
PHILADELPHIA,16-06,Auditor General,,DEM,TRACIE FOUNTAIN,8,8,0,0,0
PHILADELPHIA,16-06,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,Auditor General,,REP,TIMOTHY DEFOOR,1,1,0,0,0
PHILADELPHIA,16-06,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,State Treasurer,,DEM,JOE TORSELLA,50,33,0,3,14
PHILADELPHIA,16-06,State Treasurer,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,State Treasurer,,REP,STACY L GARRITY,1,1,0,0,0
PHILADELPHIA,16-06,State Treasurer,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-06,U.S. House,3,DEM,DWIGHT EVANS,70,45,0,7,18
PHILADELPHIA,16-06,U.S. House,3,REP,MICHAEL HARVEY,1,1,0,0,0
PHILADELPHIA,16-06,State Senate,3,DEM,SHARIF STREET,71,45,1,5,20
PHILADELPHIA,16-06,General Assembly,181,DEM,MALCOLM KENYATTA,65,43,0,5,17
PHILADELPHIA,16-06,General Assembly,181,DEM,Write-ins,2,2,0,0,0
PHILADELPHIA,16-07,Registered Voters,,,Registered Voters,486,,,,
PHILADELPHIA,16-07,Registered Voters,,DEM,Registered Voters,428,,,,
PHILADELPHIA,16-07,Registered Voters,,NPA,Registered Voters,43,,,,
PHILADELPHIA,16-07,Registered Voters,,REP,Registered Voters,15,,,,
PHILADELPHIA,16-07,Ballots Cast,,,Ballots Cast,131,95,3,6,27
PHILADELPHIA,16-07,Ballots Cast,,DEM,Ballots Cast,126,93,1,6,26
PHILADELPHIA,16-07,Ballots Cast,,NPA,Ballots Cast,4,1,2,0,1
PHILADELPHIA,16-07,Ballots Cast,,REP,Ballots Cast,1,1,0,0,0
PHILADELPHIA,16-07,President,,DEM,BERNIE SANDERS,6,5,0,0,1
PHILADELPHIA,16-07,President,,DEM,Joseph R. Biden,116,85,0,6,25
PHILADELPHIA,16-07,President,,DEM,TULSI GABBARD,1,1,0,0,0
PHILADELPHIA,16-07,President,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-07,President,,REP,BILL WELD,0,0,0,0,0
PHILADELPHIA,16-07,President,,REP,Donald J. Trump,1,1,0,0,0
PHILADELPHIA,16-07,President,,REP,ROQUE ROCKY DE LA FUENTE,0,0,0,0,0
PHILADELPHIA,16-07,President,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-07,Attorney General,,DEM,JOSH SHAPIRO,71,46,0,3,22
PHILADELPHIA,16-07,Attorney General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-07,Attorney General,,REP,HEATHER HEIDELBAUGH,0,0,0,0,0
PHILADELPHIA,16-07,Attorney General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-07,Auditor General,,DEM,CHRISTINA M HARTMAN,1,1,0,0,0
PHILADELPHIA,16-07,Auditor General,,DEM,H SCOTT CONKLIN,1,1,0,0,0
PHILADELPHIA,16-07,Auditor General,,DEM,MICHAEL LAMB,19,14,0,0,5
PHILADELPHIA,16-07,Auditor General,,DEM,NINA AHMAD,71,44,0,6,21
PHILADELPHIA,16-07,Auditor General,,DEM,ROSE ROSIE MARIE DAVIS,8,8,0,0,0
PHILADELPHIA,16-07,Auditor General,,DEM,TRACIE FOUNTAIN,7,7,0,0,0
PHILADELPHIA,16-07,Auditor General,,DEM,Write-ins,0,0,0,0,0
PHILADELPHIA,16-07,Auditor General,,REP,TIMOTHY DEFOOR,0,0,0,0,0
PHILADELPHIA,16-07,Auditor General,,REP,Write-ins,0,0,0,0,0
PHILADELPHIA,16-07,State Treasurer,,DEM,JOE TORSELLA,74,50,0,4,20
