county,office,district,party,precinct,candidate,votes
Weber,President,,Democrat,OGD011,DEVAL PATRICK,0
Weber,President,,Democrat,OGD012,JULIAN CASTRO,0
Weber,President,,Democrat,OGD012,ANDREW YANG,0
Weber,President,,Democrat,OGD012,CORY BOOKER,0
Weber,President,,Democrat,OGD012,PETE BUTTIGIEG,2
Weber,President,,Democrat,OGD012,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD012,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,OGD012,JOSEPH R. BIDEN,15
Weber,President,,Democrat,OGD012,BERNIE SANDERS,37
Weber,President,,Democrat,OGD012,TOM STEYER,0
Weber,President,,Democrat,OGD012,ELIZABETH WARREN,9
Weber,President,,Democrat,OGD012,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD012,TULSI GABBARD,1
Weber,President,,Democrat,OGD012,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD012,DEVAL PATRICK,0
Weber,President,,Democrat,OGD013,JULIAN CASTRO,0
Weber,President,,Democrat,OGD013,ANDREW YANG,0
Weber,President,,Democrat,OGD013,CORY BOOKER,0
Weber,President,,Democrat,OGD013,PETE BUTTIGIEG,11
Weber,President,,Democrat,OGD013,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD013,MICHAEL R. BLOOMBERG,21
Weber,President,,Democrat,OGD013,JOSEPH R. BIDEN,21
Weber,President,,Democrat,OGD013,BERNIE SANDERS,56
Weber,President,,Democrat,OGD013,TOM STEYER,0
Weber,President,,Democrat,OGD013,ELIZABETH WARREN,15
Weber,President,,Democrat,OGD013,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD013,TULSI GABBARD,1
Weber,President,,Democrat,OGD013,AMY KLOBUCHAR,4
Weber,President,,Democrat,OGD013,DEVAL PATRICK,0
Weber,President,,Democrat,OGD014,JULIAN CASTRO,0
Weber,President,,Democrat,OGD014,ANDREW YANG,0
Weber,President,,Democrat,OGD014,CORY BOOKER,0
Weber,President,,Democrat,OGD014,PETE BUTTIGIEG,17
Weber,President,,Democrat,OGD014,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD014,MICHAEL R. BLOOMBERG,33
Weber,President,,Democrat,OGD014,JOSEPH R. BIDEN,38
Weber,President,,Democrat,OGD014,BERNIE SANDERS,79
Weber,President,,Democrat,OGD014,TOM STEYER,0
Weber,President,,Democrat,OGD014,ELIZABETH WARREN,21
Weber,President,,Democrat,OGD014,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD014,TULSI GABBARD,1
Weber,President,,Democrat,OGD014,AMY KLOBUCHAR,7
Weber,President,,Democrat,OGD014,DEVAL PATRICK,0
Weber,President,,Democrat,OGD015,JULIAN CASTRO,0
Weber,President,,Democrat,OGD015,ANDREW YANG,0
Weber,President,,Democrat,OGD015,CORY BOOKER,0
Weber,President,,Democrat,OGD015,PETE BUTTIGIEG,18
Weber,President,,Democrat,OGD015,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD015,MICHAEL R. BLOOMBERG,22
Weber,President,,Democrat,OGD015,JOSEPH R. BIDEN,17
Weber,President,,Democrat,OGD015,BERNIE SANDERS,88
Weber,President,,Democrat,OGD015,TOM STEYER,0
Weber,President,,Democrat,OGD015,ELIZABETH WARREN,24
Weber,President,,Democrat,OGD015,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD015,TULSI GABBARD,1
Weber,President,,Democrat,OGD015,AMY KLOBUCHAR,5
Weber,President,,Democrat,OGD015,DEVAL PATRICK,0
Weber,President,,Democrat,OGD016,JULIAN CASTRO,1
Weber,President,,Democrat,OGD016,ANDREW YANG,0
Weber,President,,Democrat,OGD016,CORY BOOKER,0
Weber,President,,Democrat,OGD016,PETE BUTTIGIEG,6
Weber,President,,Democrat,OGD016,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD016,MICHAEL R. BLOOMBERG,8
Weber,President,,Democrat,OGD016,JOSEPH R. BIDEN,10
Weber,President,,Democrat,OGD016,BERNIE SANDERS,53
Weber,President,,Democrat,OGD016,TOM STEYER,0
Weber,President,,Democrat,OGD016,ELIZABETH WARREN,4
Weber,President,,Democrat,OGD016,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD016,TULSI GABBARD,4
Weber,President,,Democrat,OGD016,AMY KLOBUCHAR,4
Weber,President,,Democrat,OGD016,DEVAL PATRICK,0
Weber,President,,Democrat,OGD017,JULIAN CASTRO,2
Weber,President,,Democrat,OGD017,ANDREW YANG,0
Weber,President,,Democrat,OGD017,CORY BOOKER,0
Weber,President,,Democrat,OGD017,PETE BUTTIGIEG,10
Weber,President,,Democrat,OGD017,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD017,MICHAEL R. BLOOMBERG,5
Weber,President,,Democrat,OGD017,JOSEPH R. BIDEN,15
Weber,President,,Democrat,OGD017,BERNIE SANDERS,55
Weber,President,,Democrat,OGD017,TOM STEYER,1
Weber,President,,Democrat,OGD017,ELIZABETH WARREN,15
Weber,President,,Democrat,OGD017,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD017,TULSI GABBARD,0
Weber,President,,Democrat,OGD017,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD017,DEVAL PATRICK,0
Weber,President,,Democrat,OGD018,JULIAN CASTRO,1
Weber,President,,Democrat,OGD018,ANDREW YANG,2
Weber,President,,Democrat,OGD018,CORY BOOKER,0
Weber,President,,Democrat,OGD018,PETE BUTTIGIEG,9
Weber,President,,Democrat,OGD018,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD018,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,OGD018,JOSEPH R. BIDEN,18
Weber,President,,Democrat,OGD018,BERNIE SANDERS,69
Weber,President,,Democrat,OGD018,TOM STEYER,0
Weber,President,,Democrat,OGD018,ELIZABETH WARREN,20
Weber,President,,Democrat,OGD018,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,OGD018,TULSI GABBARD,2
Weber,President,,Democrat,OGD018,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD018,DEVAL PATRICK,0
Weber,President,,Democrat,OGD019,JULIAN CASTRO,0
Weber,President,,Democrat,OGD019,ANDREW YANG,0
Weber,President,,Democrat,OGD019,CORY BOOKER,0
Weber,President,,Democrat,OGD019,PETE BUTTIGIEG,1
Weber,President,,Democrat,OGD019,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD019,MICHAEL R. BLOOMBERG,4
Weber,President,,Democrat,OGD019,JOSEPH R. BIDEN,4
Weber,President,,Democrat,OGD019,BERNIE SANDERS,9
Weber,President,,Democrat,OGD019,TOM STEYER,0
Weber,President,,Democrat,OGD019,ELIZABETH WARREN,3
Weber,President,,Democrat,OGD019,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD019,TULSI GABBARD,0
Weber,President,,Democrat,OGD019,AMY KLOBUCHAR,0
Weber,President,,Democrat,OGD019,DEVAL PATRICK,0
Weber,President,,Democrat,OGD020,JULIAN CASTRO,0
Weber,President,,Democrat,OGD020,ANDREW YANG,0
Weber,President,,Democrat,OGD020,CORY BOOKER,0
Weber,President,,Democrat,OGD020,PETE BUTTIGIEG,1
Weber,President,,Democrat,OGD020,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD020,MICHAEL R. BLOOMBERG,14
Weber,President,,Democrat,OGD020,JOSEPH R. BIDEN,7
Weber,President,,Democrat,OGD020,BERNIE SANDERS,29
Weber,President,,Democrat,OGD020,TOM STEYER,0
Weber,President,,Democrat,OGD020,ELIZABETH WARREN,1
Weber,President,,Democrat,OGD020,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD020,TULSI GABBARD,0
Weber,President,,Democrat,OGD020,AMY KLOBUCHAR,0
Weber,President,,Democrat,OGD020,DEVAL PATRICK,0
Weber,President,,Democrat,OGD021,JULIAN CASTRO,0
Weber,President,,Democrat,OGD021,ANDREW YANG,2
Weber,President,,Democrat,OGD021,CORY BOOKER,0
Weber,President,,Democrat,OGD021,PETE BUTTIGIEG,7
Weber,President,,Democrat,OGD021,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD021,MICHAEL R. BLOOMBERG,16
Weber,President,,Democrat,OGD021,JOSEPH R. BIDEN,11
Weber,President,,Democrat,OGD021,BERNIE SANDERS,58
Weber,President,,Democrat,OGD021,TOM STEYER,0
Weber,President,,Democrat,OGD021,ELIZABETH WARREN,13
Weber,President,,Democrat,OGD021,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD021,TULSI GABBARD,2
Weber,President,,Democrat,OGD021,AMY KLOBUCHAR,3
Weber,President,,Democrat,OGD021,DEVAL PATRICK,0
Weber,President,,Democrat,OGD022,JULIAN CASTRO,0
Weber,President,,Democrat,OGD022,ANDREW YANG,0
Weber,President,,Democrat,OGD022,CORY BOOKER,0
Weber,President,,Democrat,OGD022,PETE BUTTIGIEG,12
Weber,President,,Democrat,OGD022,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD022,MICHAEL R. BLOOMBERG,14
Weber,President,,Democrat,OGD022,JOSEPH R. BIDEN,16
Weber,President,,Democrat,OGD022,BERNIE SANDERS,69
Weber,President,,Democrat,OGD022,TOM STEYER,0
Weber,President,,Democrat,OGD022,ELIZABETH WARREN,18
Weber,President,,Democrat,OGD022,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,OGD022,TULSI GABBARD,1
Weber,President,,Democrat,OGD022,AMY KLOBUCHAR,0
Weber,President,,Democrat,OGD022,DEVAL PATRICK,0
Weber,President,,Democrat,OGD023,JULIAN CASTRO,0
Weber,President,,Democrat,OGD023,ANDREW YANG,2
Weber,President,,Democrat,OGD023,CORY BOOKER,0
Weber,President,,Democrat,OGD023,PETE BUTTIGIEG,11
Weber,President,,Democrat,OGD023,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD023,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,OGD023,JOSEPH R. BIDEN,24
Weber,President,,Democrat,OGD023,BERNIE SANDERS,82
Weber,President,,Democrat,OGD023,TOM STEYER,0
Weber,President,,Democrat,OGD023,ELIZABETH WARREN,20
Weber,President,,Democrat,OGD023,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,OGD023,TULSI GABBARD,0
Weber,President,,Democrat,OGD023,AMY KLOBUCHAR,4
Weber,President,,Democrat,OGD023,DEVAL PATRICK,0
Weber,President,,Democrat,OGD024,JULIAN CASTRO,0
Weber,President,,Democrat,OGD024,ANDREW YANG,0
Weber,President,,Democrat,OGD024,CORY BOOKER,0
Weber,President,,Democrat,OGD024,PETE BUTTIGIEG,15
Weber,President,,Democrat,OGD024,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD024,MICHAEL R. BLOOMBERG,21
Weber,President,,Democrat,OGD024,JOSEPH R. BIDEN,28
Weber,President,,Democrat,OGD024,BERNIE SANDERS,76
Weber,President,,Democrat,OGD024,TOM STEYER,0
Weber,President,,Democrat,OGD024,ELIZABETH WARREN,27
Weber,President,,Democrat,OGD024,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD024,TULSI GABBARD,2
Weber,President,,Democrat,OGD024,AMY KLOBUCHAR,3
Weber,President,,Democrat,OGD024,DEVAL PATRICK,0
Weber,President,,Democrat,OGD025,JULIAN CASTRO,0
Weber,President,,Democrat,OGD025,ANDREW YANG,1
Weber,President,,Democrat,OGD025,CORY BOOKER,0
Weber,President,,Democrat,OGD025,PETE BUTTIGIEG,16
Weber,President,,Democrat,OGD025,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD025,MICHAEL R. BLOOMBERG,28
Weber,President,,Democrat,OGD025,JOSEPH R. BIDEN,32
Weber,President,,Democrat,OGD025,BERNIE SANDERS,86
Weber,President,,Democrat,OGD025,TOM STEYER,1
Weber,President,,Democrat,OGD025,ELIZABETH WARREN,57
Weber,President,,Democrat,OGD025,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD025,TULSI GABBARD,4
Weber,President,,Democrat,OGD025,AMY KLOBUCHAR,9
Weber,President,,Democrat,OGD025,DEVAL PATRICK,0
Weber,President,,Democrat,OGD026,JULIAN CASTRO,0
Weber,President,,Democrat,OGD026,ANDREW YANG,1
Weber,President,,Democrat,OGD026,CORY BOOKER,0
Weber,President,,Democrat,OGD026,PETE BUTTIGIEG,10
Weber,President,,Democrat,OGD026,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD026,MICHAEL R. BLOOMBERG,10
Weber,President,,Democrat,OGD026,JOSEPH R. BIDEN,27
Weber,President,,Democrat,OGD026,BERNIE SANDERS,63
Weber,President,,Democrat,OGD026,TOM STEYER,1
Weber,President,,Democrat,OGD026,ELIZABETH WARREN,21
Weber,President,,Democrat,OGD026,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD026,TULSI GABBARD,0
Weber,President,,Democrat,OGD026,AMY KLOBUCHAR,0
Weber,President,,Democrat,OGD026,DEVAL PATRICK,0
Weber,President,,Democrat,OGD027,JULIAN CASTRO,1
Weber,President,,Democrat,OGD027,ANDREW YANG,0
Weber,President,,Democrat,OGD027,CORY BOOKER,0
Weber,President,,Democrat,OGD027,PETE BUTTIGIEG,8
Weber,President,,Democrat,OGD027,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD027,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,OGD027,JOSEPH R. BIDEN,13
Weber,President,,Democrat,OGD027,BERNIE SANDERS,67
Weber,President,,Democrat,OGD027,TOM STEYER,0
Weber,President,,Democrat,OGD027,ELIZABETH WARREN,30
Weber,President,,Democrat,OGD027,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD027,TULSI GABBARD,0
Weber,President,,Democrat,OGD027,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD027,DEVAL PATRICK,0
Weber,President,,Democrat,OGD028,JULIAN CASTRO,0
Weber,President,,Democrat,OGD028,ANDREW YANG,1
Weber,President,,Democrat,OGD028,CORY BOOKER,0
Weber,President,,Democrat,OGD028,PETE BUTTIGIEG,10
Weber,President,,Democrat,OGD028,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD028,MICHAEL R. BLOOMBERG,15
Weber,President,,Democrat,OGD028,JOSEPH R. BIDEN,16
Weber,President,,Democrat,OGD028,BERNIE SANDERS,53
Weber,President,,Democrat,OGD028,TOM STEYER,0
Weber,President,,Democrat,OGD028,ELIZABETH WARREN,20
Weber,President,,Democrat,OGD028,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,OGD028,TULSI GABBARD,1
Weber,President,,Democrat,OGD028,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD028,DEVAL PATRICK,0
Weber,President,,Democrat,OGD029,JULIAN CASTRO,0
Weber,President,,Democrat,OGD029,ANDREW YANG,0
Weber,President,,Democrat,OGD029,CORY BOOKER,0
Weber,President,,Democrat,OGD029,PETE BUTTIGIEG,3
Weber,President,,Democrat,OGD029,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD029,MICHAEL R. BLOOMBERG,15
Weber,President,,Democrat,OGD029,JOSEPH R. BIDEN,13
Weber,President,,Democrat,OGD029,BERNIE SANDERS,84
Weber,President,,Democrat,OGD029,TOM STEYER,0
Weber,President,,Democrat,OGD029,ELIZABETH WARREN,26
Weber,President,,Democrat,OGD029,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD029,TULSI GABBARD,0
Weber,President,,Democrat,OGD029,AMY KLOBUCHAR,3
Weber,President,,Democrat,OGD029,DEVAL PATRICK,0
Weber,President,,Democrat,OGD030,JULIAN CASTRO,0
Weber,President,,Democrat,OGD030,ANDREW YANG,0
Weber,President,,Democrat,OGD030,CORY BOOKER,1
Weber,President,,Democrat,OGD030,PETE BUTTIGIEG,4
Weber,President,,Democrat,OGD030,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD030,MICHAEL R. BLOOMBERG,12
Weber,President,,Democrat,OGD030,JOSEPH R. BIDEN,22
Weber,President,,Democrat,OGD030,BERNIE SANDERS,64
Weber,President,,Democrat,OGD030,TOM STEYER,0
Weber,President,,Democrat,OGD030,ELIZABETH WARREN,17
Weber,President,,Democrat,OGD030,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,OGD030,TULSI GABBARD,0
Weber,President,,Democrat,OGD030,AMY KLOBUCHAR,1
Weber,President,,Democrat,OGD030,DEVAL PATRICK,0
Weber,President,,Democrat,OGD031,JULIAN CASTRO,5
Weber,President,,Democrat,OGD031,ANDREW YANG,0
Weber,President,,Democrat,OGD031,CORY BOOKER,1
Weber,President,,Democrat,OGD031,PETE BUTTIGIEG,5
Weber,President,,Democrat,OGD031,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD031,MICHAEL R. BLOOMBERG,17
Weber,President,,Democrat,OGD031,JOSEPH R. BIDEN,23
Weber,President,,Democrat,OGD031,BERNIE SANDERS,56
Weber,President,,Democrat,OGD031,TOM STEYER,0
Weber,President,,Democrat,OGD031,ELIZABETH WARREN,11
Weber,President,,Democrat,OGD031,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD031,TULSI GABBARD,0
Weber,President,,Democrat,OGD031,AMY KLOBUCHAR,4
Weber,President,,Democrat,OGD031,DEVAL PATRICK,1
Weber,President,,Democrat,OGD032,JULIAN CASTRO,0
Weber,President,,Democrat,OGD032,ANDREW YANG,0
Weber,President,,Democrat,OGD032,CORY BOOKER,0
Weber,President,,Democrat,OGD032,PETE BUTTIGIEG,9
Weber,President,,Democrat,OGD032,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD032,MICHAEL R. BLOOMBERG,14
Weber,President,,Democrat,OGD032,JOSEPH R. BIDEN,18
Weber,President,,Democrat,OGD032,BERNIE SANDERS,87
Weber,President,,Democrat,OGD032,TOM STEYER,0
Weber,President,,Democrat,OGD032,ELIZABETH WARREN,19
Weber,President,,Democrat,OGD032,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD032,TULSI GABBARD,2
Weber,President,,Democrat,OGD032,AMY KLOBUCHAR,0
Weber,President,,Democrat,OGD032,DEVAL PATRICK,0
Weber,President,,Democrat,OGD033,JULIAN CASTRO,0
Weber,President,,Democrat,OGD033,ANDREW YANG,0
Weber,President,,Democrat,OGD033,CORY BOOKER,0
Weber,President,,Democrat,OGD033,PETE BUTTIGIEG,6
Weber,President,,Democrat,OGD033,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD033,MICHAEL R. BLOOMBERG,7
Weber,President,,Democrat,OGD033,JOSEPH R. BIDEN,16
Weber,President,,Democrat,OGD033,BERNIE SANDERS,33
Weber,President,,Democrat,OGD033,TOM STEYER,0
Weber,President,,Democrat,OGD033,ELIZABETH WARREN,14
Weber,President,,Democrat,OGD033,MARIANNE WILLIAMSON,1
Weber,President,,Democrat,OGD033,TULSI GABBARD,1
Weber,President,,Democrat,OGD033,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD033,DEVAL PATRICK,0
Weber,President,,Democrat,OGD034,JULIAN CASTRO,0
Weber,President,,Democrat,OGD034,ANDREW YANG,1
Weber,President,,Democrat,OGD034,CORY BOOKER,0
Weber,President,,Democrat,OGD034,PETE BUTTIGIEG,7
Weber,President,,Democrat,OGD034,NATHAN BLOXHAM,1
Weber,President,,Democrat,OGD034,MICHAEL R. BLOOMBERG,11
Weber,President,,Democrat,OGD034,JOSEPH R. BIDEN,15
Weber,President,,Democrat,OGD034,BERNIE SANDERS,58
Weber,President,,Democrat,OGD034,TOM STEYER,1
Weber,President,,Democrat,OGD034,ELIZABETH WARREN,14
Weber,President,,Democrat,OGD034,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD034,TULSI GABBARD,1
Weber,President,,Democrat,OGD034,AMY KLOBUCHAR,1
Weber,President,,Democrat,OGD034,DEVAL PATRICK,0
Weber,President,,Democrat,OGD035,JULIAN CASTRO,0
Weber,President,,Democrat,OGD035,ANDREW YANG,0
Weber,President,,Democrat,OGD035,CORY BOOKER,0
Weber,President,,Democrat,OGD035,PETE BUTTIGIEG,7
Weber,President,,Democrat,OGD035,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD035,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,OGD035,JOSEPH R. BIDEN,12
Weber,President,,Democrat,OGD035,BERNIE SANDERS,62
Weber,President,,Democrat,OGD035,TOM STEYER,1
Weber,President,,Democrat,OGD035,ELIZABETH WARREN,18
Weber,President,,Democrat,OGD035,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD035,TULSI GABBARD,0
Weber,President,,Democrat,OGD035,AMY KLOBUCHAR,3
Weber,President,,Democrat,OGD035,DEVAL PATRICK,0
Weber,President,,Democrat,OGD036,JULIAN CASTRO,0
Weber,President,,Democrat,OGD036,ANDREW YANG,3
Weber,President,,Democrat,OGD036,CORY BOOKER,0
Weber,President,,Democrat,OGD036,PETE BUTTIGIEG,9
Weber,President,,Democrat,OGD036,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD036,MICHAEL R. BLOOMBERG,23
Weber,President,,Democrat,OGD036,JOSEPH R. BIDEN,33
Weber,President,,Democrat,OGD036,BERNIE SANDERS,38
Weber,President,,Democrat,OGD036,TOM STEYER,1
Weber,President,,Democrat,OGD036,ELIZABETH WARREN,26
Weber,President,,Democrat,OGD036,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD036,TULSI GABBARD,0
Weber,President,,Democrat,OGD036,AMY KLOBUCHAR,1
Weber,President,,Democrat,OGD036,DEVAL PATRICK,0
Weber,President,,Democrat,OGD037,JULIAN CASTRO,0
Weber,President,,Democrat,OGD037,ANDREW YANG,0
Weber,President,,Democrat,OGD037,CORY BOOKER,0
Weber,President,,Democrat,OGD037,PETE BUTTIGIEG,16
Weber,President,,Democrat,OGD037,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD037,MICHAEL R. BLOOMBERG,18
Weber,President,,Democrat,OGD037,JOSEPH R. BIDEN,18
Weber,President,,Democrat,OGD037,BERNIE SANDERS,47
Weber,President,,Democrat,OGD037,TOM STEYER,2
Weber,President,,Democrat,OGD037,ELIZABETH WARREN,26
Weber,President,,Democrat,OGD037,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD037,TULSI GABBARD,1
Weber,President,,Democrat,OGD037,AMY KLOBUCHAR,5
Weber,President,,Democrat,OGD037,DEVAL PATRICK,0
Weber,President,,Democrat,OGD038,JULIAN CASTRO,0
Weber,President,,Democrat,OGD038,ANDREW YANG,1
Weber,President,,Democrat,OGD038,CORY BOOKER,1
Weber,President,,Democrat,OGD038,PETE BUTTIGIEG,13
Weber,President,,Democrat,OGD038,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD038,MICHAEL R. BLOOMBERG,24
Weber,President,,Democrat,OGD038,JOSEPH R. BIDEN,31
Weber,President,,Democrat,OGD038,BERNIE SANDERS,63
Weber,President,,Democrat,OGD038,TOM STEYER,0
Weber,President,,Democrat,OGD038,ELIZABETH WARREN,40
Weber,President,,Democrat,OGD038,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD038,TULSI GABBARD,3
Weber,President,,Democrat,OGD038,AMY KLOBUCHAR,7
Weber,President,,Democrat,OGD038,DEVAL PATRICK,0
Weber,President,,Democrat,OGD039,JULIAN CASTRO,0
Weber,President,,Democrat,OGD039,ANDREW YANG,0
Weber,President,,Democrat,OGD039,CORY BOOKER,0
Weber,President,,Democrat,OGD039,PETE BUTTIGIEG,10
Weber,President,,Democrat,OGD039,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD039,MICHAEL R. BLOOMBERG,21
Weber,President,,Democrat,OGD039,JOSEPH R. BIDEN,28
Weber,President,,Democrat,OGD039,BERNIE SANDERS,38
Weber,President,,Democrat,OGD039,TOM STEYER,0
Weber,President,,Democrat,OGD039,ELIZABETH WARREN,27
Weber,President,,Democrat,OGD039,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD039,TULSI GABBARD,0
Weber,President,,Democrat,OGD039,AMY KLOBUCHAR,15
Weber,President,,Democrat,OGD039,DEVAL PATRICK,0
Weber,President,,Democrat,OGD040,JULIAN CASTRO,0
Weber,President,,Democrat,OGD040,ANDREW YANG,0
Weber,President,,Democrat,OGD040,CORY BOOKER,0
Weber,President,,Democrat,OGD040,PETE BUTTIGIEG,11
Weber,President,,Democrat,OGD040,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD040,MICHAEL R. BLOOMBERG,20
Weber,President,,Democrat,OGD040,JOSEPH R. BIDEN,20
Weber,President,,Democrat,OGD040,BERNIE SANDERS,37
Weber,President,,Democrat,OGD040,TOM STEYER,0
Weber,President,,Democrat,OGD040,ELIZABETH WARREN,36
Weber,President,,Democrat,OGD040,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD040,TULSI GABBARD,1
Weber,President,,Democrat,OGD040,AMY KLOBUCHAR,3
Weber,President,,Democrat,OGD040,DEVAL PATRICK,0
Weber,President,,Democrat,OGD041,JULIAN CASTRO,0
Weber,President,,Democrat,OGD041,ANDREW YANG,0
Weber,President,,Democrat,OGD041,CORY BOOKER,0
Weber,President,,Democrat,OGD041,PETE BUTTIGIEG,5
Weber,President,,Democrat,OGD041,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD041,MICHAEL R. BLOOMBERG,5
Weber,President,,Democrat,OGD041,JOSEPH R. BIDEN,19
Weber,President,,Democrat,OGD041,BERNIE SANDERS,22
Weber,President,,Democrat,OGD041,TOM STEYER,1
Weber,President,,Democrat,OGD041,ELIZABETH WARREN,22
Weber,President,,Democrat,OGD041,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD041,TULSI GABBARD,2
Weber,President,,Democrat,OGD041,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD041,DEVAL PATRICK,0
Weber,President,,Democrat,OGD042,JULIAN CASTRO,0
Weber,President,,Democrat,OGD042,ANDREW YANG,2
Weber,President,,Democrat,OGD042,CORY BOOKER,0
Weber,President,,Democrat,OGD042,PETE BUTTIGIEG,11
Weber,President,,Democrat,OGD042,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD042,MICHAEL R. BLOOMBERG,26
Weber,President,,Democrat,OGD042,JOSEPH R. BIDEN,22
Weber,President,,Democrat,OGD042,BERNIE SANDERS,30
Weber,President,,Democrat,OGD042,TOM STEYER,1
Weber,President,,Democrat,OGD042,ELIZABETH WARREN,26
Weber,President,,Democrat,OGD042,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD042,TULSI GABBARD,1
Weber,President,,Democrat,OGD042,AMY KLOBUCHAR,5
Weber,President,,Democrat,OGD042,DEVAL PATRICK,0
Weber,President,,Democrat,OGD043,JULIAN CASTRO,0
Weber,President,,Democrat,OGD043,ANDREW YANG,0
Weber,President,,Democrat,OGD043,CORY BOOKER,0
Weber,President,,Democrat,OGD043,PETE BUTTIGIEG,17
Weber,President,,Democrat,OGD043,NATHAN BLOXHAM,0
Weber,President,,Democrat,OGD043,MICHAEL R. BLOOMBERG,26
Weber,President,,Democrat,OGD043,JOSEPH R. BIDEN,24
Weber,President,,Democrat,OGD043,BERNIE SANDERS,41
Weber,President,,Democrat,OGD043,TOM STEYER,1
Weber,President,,Democrat,OGD043,ELIZABETH WARREN,20
Weber,President,,Democrat,OGD043,MARIANNE WILLIAMSON,0
Weber,President,,Democrat,OGD043,TULSI GABBARD,0
Weber,President,,Democrat,OGD043,AMY KLOBUCHAR,2
Weber,President,,Democrat,OGD043,DEVAL PATRICK,0
Weber,President,,Democrat,OGD044,JULIAN CASTRO,0
Weber,President,,Democrat,OGD044,ANDREW YANG,0
Weber,President,,Democrat,OGD044,CORY BOOKER,0
Weber,President,,Democrat,OGD044,PETE BUTTIGIEG,26
