county,precinct_code,precinct,office,district,candidate,party,votes
St. Louis County,,QUE - 031,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,QUE - 032,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,QUE - 033,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,QUE - 034,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,QUE - 035,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,QUE - 036,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,QUE - 037,Lieutenant Governor,,Kelley Dragoo,GRE,9
St. Louis County,,QUE - 038,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,QUE - 039,Lieutenant Governor,,Kelley Dragoo,GRE,9
St. Louis County,,QUE - 040,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,QUE - 041,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,QUE - 042,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,QUE - 043,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,QUE - 044,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,QUE - 045,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,QUE - 046,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,QUE - 047,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,QUE - 048,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,QUE - 049,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,SF - 001,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,SF - 002,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 003,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,SF - 004,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,SF - 005,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 006,Lieutenant Governor,,Kelley Dragoo,GRE,9
St. Louis County,,SF - 007,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,SF - 008,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 009,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SF - 010,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,SF - 011,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 012,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,SF - 013,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,SF - 014,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SF - 015,Lieutenant Governor,,Kelley Dragoo,GRE,8
St. Louis County,,SF - 016,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,SF - 017,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 018,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,SF - 019,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,SF - 020,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,SF - 021,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 022,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,SF - 024,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 025,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,SF - 027,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,SF - 028,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,SF - 029,Lieutenant Governor,,Kelley Dragoo,GRE,8
St. Louis County,,SF - 030,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 031,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,SF - 032,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,SF - 033,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,SF - 034,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SF - 035,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,SPL - 001,Lieutenant Governor,,Kelley Dragoo,GRE,13
St. Louis County,,SPL - 002,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,SPL - 003,Lieutenant Governor,,Kelley Dragoo,GRE,13
St. Louis County,,SPL - 004,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,SPL - 005,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,SPL - 006,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 007,Lieutenant Governor,,Kelley Dragoo,GRE,14
St. Louis County,,SPL - 008,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,SPL - 009,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,SPL - 010,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 011,Lieutenant Governor,,Kelley Dragoo,GRE,15
St. Louis County,,SPL - 012,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 013,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,SPL - 014,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 015,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 016,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,SPL - 017,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 018,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,SPL - 019,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,SPL - 020,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,SPL - 021,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,SPL - 022,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,SPL - 023,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 024,Lieutenant Governor,,Kelley Dragoo,GRE,8
St. Louis County,,SPL - 025,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,SPL - 026,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,SPL - 027,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,SPL - 028,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,TSF - 001,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,TSF - 002,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,TSF - 003,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,TSF - 004,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,TSF - 005,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,TSF - 006,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,TSF - 007,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,TSF - 008,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,TSF - 009,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,TSF - 010,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,TSF - 011,Lieutenant Governor,,Kelley Dragoo,GRE,12
St. Louis County,,TSF - 012,Lieutenant Governor,,Kelley Dragoo,GRE,12
St. Louis County,,TSF - 013,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,TSF - 014,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,TSF - 015,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,TSF - 016,Lieutenant Governor,,Kelley Dragoo,GRE,16
St. Louis County,,TSF - 017,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,TSF - 018,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,TSF - 019,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,TSF - 020,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,TSF - 021,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,TSF - 022,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,TSF - 023,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,TSF - 024,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,TSF - 025,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,TSF - 026,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,TSF - 027,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,UNV - 001,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,UNV - 002,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 003,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,UNV - 004,Lieutenant Governor,,Kelley Dragoo,GRE,16
St. Louis County,,UNV - 005,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 006,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 007,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,UNV - 008,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 009,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,UNV - 010,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,UNV - 011,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,UNV - 012,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 013,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 014,Lieutenant Governor,,Kelley Dragoo,GRE,13
St. Louis County,,UNV - 015,Lieutenant Governor,,Kelley Dragoo,GRE,14
St. Louis County,,UNV - 016,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,UNV - 017,Lieutenant Governor,,Kelley Dragoo,GRE,9
St. Louis County,,UNV - 018,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 019,Lieutenant Governor,,Kelley Dragoo,GRE,14
St. Louis County,,UNV - 020,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,UNV - 021,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,UNV - 022,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,UNV - 023,Lieutenant Governor,,Kelley Dragoo,GRE,11
St. Louis County,,UNV - 024,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,UNV - 025,Lieutenant Governor,,Kelley Dragoo,GRE,8
St. Louis County,,UNV - 026,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,UNV - 027,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,UNV - 028,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,UNV - 029,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,UNV - 030,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 031,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,UNV - 032,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 033,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,UNV - 034,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 035,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,UNV - 036,Lieutenant Governor,,Kelley Dragoo,GRE,12
St. Louis County,,UNV - 037,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,UNV - 038,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,UNV - 039,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,UNV - 040,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,UNV - 041,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,UNV - 042,Lieutenant Governor,,Kelley Dragoo,GRE,8
St. Louis County,,UNV - 043,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,UNV - 044,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,UNV - 045,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,WH - 001,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,WH - 002,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,WH - 003,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,WH - 004,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 005,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 006,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,WH - 007,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 008,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,WH - 009,Lieutenant Governor,,Kelley Dragoo,GRE,14
St. Louis County,,WH - 010,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 011,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,WH - 012,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,WH - 013,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,WH - 014,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 015,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 016,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 017,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 018,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 019,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 020,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 021,Lieutenant Governor,,Kelley Dragoo,GRE,6
St. Louis County,,WH - 022,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 023,Lieutenant Governor,,Kelley Dragoo,GRE,9
St. Louis County,,WH - 024,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,WH - 025,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,WH - 026,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 027,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,WH - 028,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 029,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 030,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 031,Lieutenant Governor,,Kelley Dragoo,GRE,9
St. Louis County,,WH - 032,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 033,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 034,Lieutenant Governor,,Kelley Dragoo,GRE,10
St. Louis County,,WH - 035,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,WH - 036,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 037,Lieutenant Governor,,Kelley Dragoo,GRE,1
St. Louis County,,WH - 038,Lieutenant Governor,,Kelley Dragoo,GRE,3
St. Louis County,,WH - 039,Lieutenant Governor,,Kelley Dragoo,GRE,5
St. Louis County,,WH - 040,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 041,Lieutenant Governor,,Kelley Dragoo,GRE,2
St. Louis County,,WH - 042,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 043,Lieutenant Governor,,Kelley Dragoo,GRE,7
St. Louis County,,WH - 044,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WH - 045,Lieutenant Governor,,Kelley Dragoo,GRE,4
St. Louis County,,WH - 046,Lieutenant Governor,,Kelley Dragoo,GRE,0
St. Louis County,,WRITE-INS,Lieutenant Governor,,Jeremy Gundel,WI,0
St. Louis County,,AP - 001,Secretary of State,,John R. (Jay) Ashcroft,REP,132
St. Louis County,,AP - 002,Secretary of State,,John R. (Jay) Ashcroft,REP,84
St. Louis County,,AP - 003,Secretary of State,,John R. (Jay) Ashcroft,REP,17
St. Louis County,,AP - 004,Secretary of State,,John R. (Jay) Ashcroft,REP,59
St. Louis County,,AP - 005,Secretary of State,,John R. (Jay) Ashcroft,REP,118
St. Louis County,,AP - 006,Secretary of State,,John R. (Jay) Ashcroft,REP,5
St. Louis County,,AP - 007,Secretary of State,,John R. (Jay) Ashcroft,REP,44
St. Louis County,,AP - 008,Secretary of State,,John R. (Jay) Ashcroft,REP,74
St. Louis County,,AP - 009,Secretary of State,,John R. (Jay) Ashcroft,REP,136
St. Louis County,,AP - 010,Secretary of State,,John R. (Jay) Ashcroft,REP,143
St. Louis County,,AP - 011,Secretary of State,,John R. (Jay) Ashcroft,REP,68
St. Louis County,,AP - 012,Secretary of State,,John R. (Jay) Ashcroft,REP,144
St. Louis County,,AP - 013,Secretary of State,,John R. (Jay) Ashcroft,REP,142
St. Louis County,,AP - 014,Secretary of State,,John R. (Jay) Ashcroft,REP,41
St. Louis County,,AP - 015,Secretary of State,,John R. (Jay) Ashcroft,REP,71
St. Louis County,,AP - 016,Secretary of State,,John R. (Jay) Ashcroft,REP,29
St. Louis County,,AP - 017,Secretary of State,,John R. (Jay) Ashcroft,REP,727
St. Louis County,,AP - 018,Secretary of State,,John R. (Jay) Ashcroft,REP,45
St. Louis County,,AP - 019,Secretary of State,,John R. (Jay) Ashcroft,REP,253
St. Louis County,,AP - 020,Secretary of State,,John R. (Jay) Ashcroft,REP,65
St. Louis County,,AP - 021,Secretary of State,,John R. (Jay) Ashcroft,REP,16
St. Louis County,,AP - 022,Secretary of State,,John R. (Jay) Ashcroft,REP,14
St. Louis County,,AP - 023,Secretary of State,,John R. (Jay) Ashcroft,REP,40
St. Louis County,,AP - 024,Secretary of State,,John R. (Jay) Ashcroft,REP,91
St. Louis County,,AP - 025,Secretary of State,,John R. (Jay) Ashcroft,REP,1
St. Louis County,,AP - 026,Secretary of State,,John R. (Jay) Ashcroft,REP,0
St. Louis County,,AP - 027,Secretary of State,,John R. (Jay) Ashcroft,REP,36
St. Louis County,,AP - 028,Secretary of State,,John R. (Jay) Ashcroft,REP,264
St. Louis County,,AP - 029,Secretary of State,,John R. (Jay) Ashcroft,REP,34
St. Louis County,,AP - 030,Secretary of State,,John R. (Jay) Ashcroft,REP,19
St. Louis County,,AP - 031,Secretary of State,,John R. (Jay) Ashcroft,REP,219
St. Louis County,,AP - 032,Secretary of State,,John R. (Jay) Ashcroft,REP,245
St. Louis County,,AP - 033,Secretary of State,,John R. (Jay) Ashcroft,REP,84
St. Louis County,,AP - 034,Secretary of State,,John R. (Jay) Ashcroft,REP,50
St. Louis County,,AP - 035,Secretary of State,,John R. (Jay) Ashcroft,REP,1
St. Louis County,,AP - 036,Secretary of State,,John R. (Jay) Ashcroft,REP,6
St. Louis County,,AP - 037,Secretary of State,,John R. (Jay) Ashcroft,REP,77
St. Louis County,,AP - 038,Secretary of State,,John R. (Jay) Ashcroft,REP,25
St. Louis County,,AP - 039,Secretary of State,,John R. (Jay) Ashcroft,REP,96
St. Louis County,,AP - 040,Secretary of State,,John R. (Jay) Ashcroft,REP,243
St. Louis County,,AP - 041,Secretary of State,,John R. (Jay) Ashcroft,REP,194
St. Louis County,,AP - 042,Secretary of State,,John R. (Jay) Ashcroft,REP,5
St. Louis County,,AP - 043,Secretary of State,,John R. (Jay) Ashcroft,REP,36
St. Louis County,,AP - 044,Secretary of State,,John R. (Jay) Ashcroft,REP,75
St. Louis County,,AP - 045,Secretary of State,,John R. (Jay) Ashcroft,REP,18
St. Louis County,,AP - 046,Secretary of State,,John R. (Jay) Ashcroft,REP,22
St. Louis County,,AP - 047,Secretary of State,,John R. (Jay) Ashcroft,REP,9
St. Louis County,,AP - 048,Secretary of State,,John R. (Jay) Ashcroft,REP,33
St. Louis County,,AP - 049,Secretary of State,,John R. (Jay) Ashcroft,REP,223
St. Louis County,,AP - 050,Secretary of State,,John R. (Jay) Ashcroft,REP,17
St. Louis County,,AP - 051,Secretary of State,,John R. (Jay) Ashcroft,REP,4
St. Louis County,,BON - 001,Secretary of State,,John R. (Jay) Ashcroft,REP,550
St. Louis County,,BON - 002,Secretary of State,,John R. (Jay) Ashcroft,REP,360
St. Louis County,,BON - 003,Secretary of State,,John R. (Jay) Ashcroft,REP,289
St. Louis County,,BON - 004,Secretary of State,,John R. (Jay) Ashcroft,REP,112
St. Louis County,,BON - 005,Secretary of State,,John R. (Jay) Ashcroft,REP,475
St. Louis County,,BON - 006,Secretary of State,,John R. (Jay) Ashcroft,REP,651
St. Louis County,,BON - 007,Secretary of State,,John R. (Jay) Ashcroft,REP,137
St. Louis County,,BON - 008,Secretary of State,,John R. (Jay) Ashcroft,REP,376
St. Louis County,,BON - 009,Secretary of State,,John R. (Jay) Ashcroft,REP,837
St. Louis County,,BON - 010,Secretary of State,,John R. (Jay) Ashcroft,REP,706
St. Louis County,,BON - 011,Secretary of State,,John R. (Jay) Ashcroft,REP,204
St. Louis County,,BON - 012,Secretary of State,,John R. (Jay) Ashcroft,REP,655
St. Louis County,,BON - 013,Secretary of State,,John R. (Jay) Ashcroft,REP,222
St. Louis County,,BON - 014,Secretary of State,,John R. (Jay) Ashcroft,REP,2
St. Louis County,,BON - 015,Secretary of State,,John R. (Jay) Ashcroft,REP,756
St. Louis County,,BON - 016,Secretary of State,,John R. (Jay) Ashcroft,REP,78
St. Louis County,,BON - 017,Secretary of State,,John R. (Jay) Ashcroft,REP,72
St. Louis County,,BON - 018,Secretary of State,,John R. (Jay) Ashcroft,REP,75
St. Louis County,,BON - 019,Secretary of State,,John R. (Jay) Ashcroft,REP,298
St. Louis County,,BON - 020,Secretary of State,,John R. (Jay) Ashcroft,REP,309
St. Louis County,,BON - 021,Secretary of State,,John R. (Jay) Ashcroft,REP,535
St. Louis County,,BON - 022,Secretary of State,,John R. (Jay) Ashcroft,REP,82
St. Louis County,,BON - 023,Secretary of State,,John R. (Jay) Ashcroft,REP,166
St. Louis County,,BON - 024,Secretary of State,,John R. (Jay) Ashcroft,REP,234
St. Louis County,,BON - 025,Secretary of State,,John R. (Jay) Ashcroft,REP,263
St. Louis County,,BON - 026,Secretary of State,,John R. (Jay) Ashcroft,REP,95
St. Louis County,,BON - 027,Secretary of State,,John R. (Jay) Ashcroft,REP,302
St. Louis County,,BON - 028,Secretary of State,,John R. (Jay) Ashcroft,REP,65
St. Louis County,,BON - 029,Secretary of State,,John R. (Jay) Ashcroft,REP,281
St. Louis County,,BON - 031,Secretary of State,,John R. (Jay) Ashcroft,REP,345
St. Louis County,,BON - 032,Secretary of State,,John R. (Jay) Ashcroft,REP,411
St. Louis County,,BON - 033,Secretary of State,,John R. (Jay) Ashcroft,REP,323
St. Louis County,,BON - 034,Secretary of State,,John R. (Jay) Ashcroft,REP,214
St. Louis County,,BON - 035,Secretary of State,,John R. (Jay) Ashcroft,REP,190
St. Louis County,,BON - 036,Secretary of State,,John R. (Jay) Ashcroft,REP,158
St. Louis County,,BON - 037,Secretary of State,,John R. (Jay) Ashcroft,REP,434
St. Louis County,,BON - 038,Secretary of State,,John R. (Jay) Ashcroft,REP,337
St. Louis County,,BON - 039,Secretary of State,,John R. (Jay) Ashcroft,REP,33
St. Louis County,,BON - 040,Secretary of State,,John R. (Jay) Ashcroft,REP,2
St. Louis County,,CC - 001,Secretary of State,,John R. (Jay) Ashcroft,REP,418
St. Louis County,,CC - 002,Secretary of State,,John R. (Jay) Ashcroft,REP,164
St. Louis County,,CC - 003,Secretary of State,,John R. (Jay) Ashcroft,REP,159
St. Louis County,,CC - 004,Secretary of State,,John R. (Jay) Ashcroft,REP,90
St. Louis County,,CC - 005,Secretary of State,,John R. (Jay) Ashcroft,REP,159
St. Louis County,,CC - 006,Secretary of State,,John R. (Jay) Ashcroft,REP,396
St. Louis County,,CC - 007,Secretary of State,,John R. (Jay) Ashcroft,REP,178
St. Louis County,,CC - 008,Secretary of State,,John R. (Jay) Ashcroft,REP,4
