precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_FEEGBEH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_rep_TRUMP,gen_unk_BLUMBERG,gen_unk_KASICH,gen_unk_ROMNEY,gen_unk_RYAN,dem_primary_total,rep_primary_total,dem_general_total,rep_general_total
LONGMEADOWD,296,0,3,232,0,0,0,0,0,1,7,1,45,1,1,2,140,0,0,96,0,193,1013,18,0,0,3,0,0,0,63,806,0,0,0,0,531,487,1013,806
LONGMEADOWE,380,0,3,227,0,0,0,0,0,4,7,0,36,0,0,1,113,0,0,92,0,141,1090,16,0,0,4,0,0,0,79,629,0,0,0,0,610,394,1090,629
LOWELL1,2356,3,34,2110,0,0,0,0,1,39,51,4,154,3,4,2,182,1,10,232,2,1104,7465,202,0,0,0,0,0,0,426,3177,0,0,0,0,4503,1788,7465,3177
LOWELL2,2582,12,34,2189,0,1,1,0,1,26,41,5,166,3,5,6,239,1,10,292,0,1168,8052,161,0,0,0,0,0,0,461,3691,0,0,0,0,4817,1962,8052,3691
LOWELL3,2516,6,30,2575,1,0,0,2,4,37,53,6,176,3,6,4,265,7,16,274,2,1220,8038,189,0,0,0,0,0,0,550,3716,0,0,0,0,5127,2069,8038,3716
LUDLOW1,263,1,3,276,0,0,0,0,0,2,17,1,36,0,0,0,46,0,0,48,0,214,814,33,0,0,0,0,0,0,77,838,0,0,0,0,543,364,814,838
LUDLOW2,165,0,2,218,0,0,0,0,0,0,6,0,27,0,0,0,23,0,0,38,1,139,653,25,0,0,0,0,0,0,59,581,0,0,0,0,385,234,653,581
LUDLOW3,249,1,5,271,0,0,0,0,0,1,8,0,63,0,0,0,72,1,1,84,0,268,713,19,0,0,0,0,0,0,88,1116,0,0,0,0,526,498,713,1116
LUDLOW4,308,2,2,267,0,0,0,0,0,1,14,0,42,2,0,0,53,0,0,33,0,170,828,18,0,0,0,0,0,0,61,800,0,0,0,0,579,315,828,800
LUDLOW5,174,1,3,213,0,0,0,0,0,3,5,0,48,1,1,0,49,0,0,49,0,182,569,20,0,0,0,0,0,0,48,688,0,0,0,0,391,338,569,688
LUDLOW6,283,3,3,308,0,0,0,0,0,2,16,0,51,0,1,1,71,0,3,89,1,245,906,29,0,0,0,0,0,0,77,1074,0,0,0,0,597,480,906,1074
LUNENBURGA,197,3,0,271,0,0,0,0,1,6,19,2,42,1,1,1,54,0,1,97,0,218,754,19,0,0,0,0,0,0,106,727,0,0,0,0,471,442,754,727
LUNENBURGB,200,1,2,285,0,0,0,0,0,5,16,0,38,2,0,0,52,0,1,61,0,194,726,22,0,0,0,0,0,0,87,600,0,0,0,0,488,369,726,600
LUNENBURGC,175,0,0,262,0,0,0,0,3,6,24,1,52,0,1,0,61,0,2,46,0,236,753,16,0,0,6,0,0,0,106,799,0,0,0,0,437,429,753,799
LUNENBURGD,180,1,0,268,0,0,0,0,0,3,15,0,45,1,0,0,69,0,0,70,0,209,709,22,0,0,3,0,0,0,87,676,0,0,0,0,449,412,709,676
LYNN1,1748,6,22,1709,0,0,0,0,1,8,38,3,131,2,2,3,147,0,4,180,0,913,5907,122,0,0,0,0,0,0,269,3226,0,0,0,0,3485,1431,5907,3226
LYNN2,1395,2,8,1346,0,0,0,0,1,10,16,1,89,0,1,2,91,2,3,103,1,585,5141,107,0,0,0,0,0,0,234,2068,0,0,0,0,2751,904,5141,2068
LYNN3,1322,3,14,1157,0,0,0,0,0,8,15,1,78,1,1,0,51,0,2,91,0,456,5224,86,0,0,0,0,0,0,194,1847,0,0,0,0,2496,704,5224,1847
LYNN4,1604,0,12,1372,0,0,0,0,0,15,18,2,86,1,2,0,106,0,2,105,1,539,5892,115,0,0,0,0,0,0,228,2170,0,0,0,0,2988,877,5892,2170
LYNNFIELD1,254,1,1,246,0,1,0,0,2,1,10,3,58,0,1,0,115,0,0,89,0,319,829,19,0,0,3,0,0,0,82,915,0,0,0,0,502,596,829,915
LYNNFIELD2,252,0,2,235,0,0,0,0,0,5,14,2,54,1,0,0,82,1,0,99,1,310,888,21,0,0,0,0,0,0,64,932,0,0,0,0,489,569,888,932
LYNNFIELD3,249,2,1,171,0,0,0,0,0,3,6,1,35,0,1,0,77,0,1,90,0,336,721,18,0,0,0,0,0,0,61,903,0,0,0,0,423,550,721,903
LYNNFIELD4,238,1,2,212,0,0,0,0,0,9,4,3,45,1,0,0,135,0,1,113,1,419,800,14,0,0,5,0,0,0,90,1079,0,0,0,0,453,731,800,1079
MALDEN1,2143,8,18,2154,0,1,0,0,2,11,23,5,116,1,2,1,145,1,3,188,1,754,7811,159,0,0,0,0,0,0,291,2508,0,0,0,0,4323,1251,7811,2508
MALDEN2,2409,9,23,2218,0,0,0,0,2,17,52,5,156,3,5,3,206,1,4,230,1,934,8034,176,0,0,0,0,0,0,350,3030,0,0,0,0,4659,1617,8034,3030
MANCHESTER-BY-THE-SEA1,641,1,2,605,0,0,0,0,0,13,17,2,68,2,2,0,283,0,1,202,0,305,2249,34,0,0,6,0,0,0,227,954,0,0,0,0,1249,895,2249,954
MANSFIELD1,279,1,1,295,0,0,0,0,0,2,14,0,59,1,1,0,110,0,2,117,0,283,1142,22,0,0,6,0,0,0,112,952,0,0,0,0,576,589,1142,952
MANSFIELD2,292,1,1,323,0,0,0,0,0,7,11,3,46,1,1,1,121,0,2,101,0,241,1142,23,0,0,6,0,0,0,124,903,0,0,0,0,617,535,1142,903
MANSFIELD3,314,1,3,362,0,0,0,0,0,6,9,1,51,1,1,0,157,0,1,122,1,241,1239,21,0,0,0,0,0,0,116,961,0,0,0,0,680,591,1239,961
MANSFIELD4,292,1,1,318,0,0,0,0,1,6,7,0,58,2,0,0,116,0,0,124,0,217,1168,19,0,0,0,0,0,0,110,848,0,0,0,0,612,530,1168,848
MANSFIELD5,253,0,5,331,0,0,0,0,0,5,12,0,34,0,0,1,65,1,1,54,0,171,1056,31,0,0,0,0,0,0,112,702,0,0,0,0,589,344,1056,702
MANSFIELD6,258,0,2,349,0,0,0,0,0,7,14,2,21,0,0,1,78,0,4,72,0,186,1132,26,0,0,0,0,0,0,123,707,0,0,0,0,609,385,1132,707
MARBLEHEAD1,455,0,3,377,0,0,0,0,0,6,6,3,28,1,0,1,178,1,1,141,2,208,1420,17,0,0,4,0,0,0,105,614,0,0,0,0,835,576,1420,614
MARBLEHEAD2,463,1,2,414,0,0,0,0,0,6,4,3,28,0,0,0,134,0,3,104,0,245,1440,24,0,0,0,0,0,0,125,629,0,0,0,0,880,527,1440,629
MARBLEHEAD3,404,0,0,352,0,0,0,0,0,2,9,2,38,4,0,0,105,1,3,81,0,209,1235,21,0,0,6,0,0,0,97,623,0,0,0,0,756,454,1235,623
MARBLEHEAD4,449,0,3,320,0,0,0,0,1,2,10,0,36,0,0,2,163,1,0,128,0,178,1376,16,0,0,8,0,0,0,120,674,0,0,0,0,772,520,1376,674
MARBLEHEAD5,449,0,1,318,0,1,0,0,0,2,10,0,28,3,0,0,113,0,0,97,0,193,1322,17,0,0,4,0,0,0,92,608,0,0,0,0,768,446,1322,608
MARBLEHEAD6,485,0,3,381,0,0,0,0,0,9,8,3,37,1,0,0,137,0,1,146,0,198,1318,22,0,0,4,0,0,0,126,611,0,0,0,0,869,540,1318,611
MARION1,532,0,2,510,0,0,0,0,0,13,16,7,80,4,2,2,185,0,2,149,0,361,1861,49,0,0,0,0,0,0,151,1159,0,0,0,0,1044,821,1861,1159
MARLBOROUGH1,1251,3,18,1299,0,0,0,1,3,26,35,2,142,3,2,3,200,2,12,236,1,721,4581,101,0,3,12,0,0,0,376,2418,0,0,0,0,2571,1385,4581,2418
MARLBOROUGH2,1777,3,10,1766,0,1,0,0,1,23,53,8,224,6,3,3,451,3,6,423,0,1064,5996,124,0,0,20,0,0,0,542,3541,0,0,0,0,3556,2267,5996,3541
MARSHFIELD1,304,3,1,418,0,1,0,0,0,4,7,2,48,1,0,0,64,0,1,60,1,316,1083,33,0,0,0,0,0,0,89,1070,0,0,0,0,726,504,1083,1070
MARSHFIELD2,292,0,3,330,0,0,0,0,0,7,16,0,55,1,0,0,101,0,0,91,0,332,1034,25,0,0,0,0,0,0,107,1083,0,0,0,0,625,603,1034,1083
MARSHFIELD3,318,1,4,364,0,0,0,0,0,2,9,2,44,1,0,1,72,0,2,64,0,272,1036,32,0,0,0,0,0,0,94,957,0,0,0,0,687,469,1036,957
MARSHFIELD4,284,2,3,304,0,1,0,0,1,6,13,2,51,1,1,3,95,0,2,97,0,281,1041,18,0,0,0,0,0,0,75,936,0,0,0,0,593,552,1041,936
MARSHFIELD5,258,1,3,303,0,0,0,0,0,4,9,2,52,0,0,0,96,0,0,92,0,300,921,29,0,0,0,0,0,0,96,933,0,0,0,0,565,555,921,933
MARSHFIELD6,333,0,1,345,0,0,0,0,1,1,16,0,72,0,0,0,147,1,3,106,0,350,1118,27,0,0,0,0,0,0,123,1145,0,0,0,0,679,696,1118,1145
MARSHFIELD7,308,0,4,321,0,1,0,0,0,5,5,2,67,0,0,0,150,1,3,132,0,356,1110,17,0,0,0,0,0,0,113,1091,0,0,0,0,633,721,1110,1091
MASHPEE1,326,1,3,269,0,0,0,0,1,7,13,5,36,0,0,1,89,0,0,90,0,237,1128,26,0,0,0,0,0,0,73,824,0,0,0,0,599,478,1128,824
MASHPEE2,245,1,1,222,0,0,0,0,0,7,10,1,31,2,0,1,57,0,0,66,0,239,804,23,0,0,0,0,0,0,61,720,0,0,0,0,469,414,804,720
MASHPEE3,192,0,2,231,0,0,0,0,0,5,11,1,42,1,1,0,44,0,0,51,0,212,710,27,0,0,0,0,0,0,65,640,0,0,0,0,425,368,710,640
MASHPEE4,235,1,1,231,0,0,0,0,0,5,25,1,27,1,1,0,50,1,0,60,0,206,890,19,0,0,0,0,0,0,70,674,0,0,0,0,468,377,890,674
MASHPEE5,257,2,2,232,0,0,0,0,0,5,12,0,44,1,0,1,102,0,0,103,0,332,916,24,0,0,0,0,0,0,78,981,0,0,0,0,493,600,916,981
MATTAPOISETT1,628,1,3,709,0,0,0,0,2,9,37,5,94,1,1,1,248,1,6,188,0,512,2125,52,0,0,7,0,0,0,163,1820,0,0,0,0,1341,1103,2125,1820
MAYNARD1,301,0,0,364,0,0,0,0,0,3,4,2,32,0,0,1,49,0,1,53,0,142,982,26,0,0,0,0,0,0,74,446,0,0,0,0,665,287,982,446
MAYNARD2,268,2,0,413,0,1,0,0,2,3,6,0,30,2,0,1,50,0,1,56,0,89,981,20,0,0,0,0,0,0,65,354,0,0,0,0,683,238,981,354
MAYNARD3,296,1,1,360,0,0,0,0,1,1,8,0,37,4,0,0,67,1,0,41,0,151,981,16,0,0,0,0,0,0,94,434,0,0,0,0,658,310,981,434
MAYNARD4,295,2,2,341,0,0,0,0,2,4,7,1,37,0,1,1,45,0,3,49,0,125,916,15,0,0,0,0,0,0,70,437,0,0,0,0,640,273,916,437
MEDFIELD1,339,1,6,309,0,0,0,0,0,2,7,2,37,1,0,1,148,0,0,129,0,165,1130,22,0,0,6,0,0,0,88,603,0,0,0,0,655,492,1130,603
MEDFIELD2,304,0,1,271,0,0,0,0,0,4,9,1,42,1,0,0,178,0,1,155,0,174,1109,15,0,0,15,0,0,0,113,597,0,0,0,0,576,565,1109,597
MEDFIELD3,329,0,3,275,0,1,0,0,1,4,7,3,36,1,0,0,203,1,2,153,0,175,1141,11,0,0,9,0,0,0,128,581,0,0,0,0,607,585,1141,581
MEDFIELD4,283,0,1,288,0,0,0,0,0,7,12,0,47,0,0,0,140,1,3,146,0,186,1029,13,0,0,7,0,0,0,98,619,0,0,0,0,572,542,1029,619
MEDFORD1,3373,7,32,3273,0,0,0,0,6,23,29,6,185,3,3,3,338,1,9,375,0,1060,10396,193,0,0,0,0,0,0,417,3504,0,0,0,0,6685,2035,10396,3504
MEDFORD2,3412,15,27,3388,0,0,0,0,2,20,51,11,198,7,2,2,351,0,5,456,1,1286,10294,185,0,0,0,0,0,0,480,4167,0,0,0,0,6842,2390,10294,4167
MEDWAY1,213,0,1,248,0,0,0,0,0,2,12,1,48,0,0,0,107,0,0,125,0,195,918,17,0,0,0,0,0,0,87,755,0,0,0,0,462,490,918,755
MEDWAY2,274,1,5,336,0,0,0,0,1,5,6,3,43,2,0,1,81,0,2,92,0,201,1030,21,0,0,0,0,0,0,128,707,0,0,0,0,616,436,1030,707
MEDWAY3,308,1,7,338,0,0,0,0,1,7,11,3,30,1,1,0,74,0,1,92,0,239,1046,11,0,0,0,0,0,0,117,727,0,0,0,0,654,459,1046,727
MEDWAY4,293,1,0,281,0,0,0,0,0,4,14,2,44,0,0,0,111,0,2,97,0,220,1015,18,0,0,0,0,0,0,126,759,0,0,0,0,575,494,1015,759
MELROSE1,1829,3,10,1728,0,0,0,0,4,26,42,8,151,4,1,0,381,0,4,293,1,744,5455,93,0,0,0,0,0,0,335,2281,0,0,0,0,3570,1655,5455,2281
MELROSE2,1813,6,17,1537,0,0,0,0,2,19,37,6,136,6,4,2,407,1,4,321,2,906,5232,79,0,0,0,0,0,0,343,2551,0,0,0,0,3373,1851,5232,2551
MENDON1,399,4,0,483,0,0,0,0,0,12,32,4,83,2,1,1,142,1,4,189,0,500,1530,30,0,0,10,0,0,0,214,1694,0,0,0,0,886,971,1530,1694
MERRIMAC1,242,2,4,381,0,0,0,0,1,2,13,1,40,0,0,1,90,1,2,74,0,258,923,20,0,0,1,0,0,0,113,770,0,0,0,0,629,482,923,770
MERRIMAC2,231,0,4,398,0,0,0,0,0,6,20,3,46,0,1,0,93,0,4,91,0,289,972,37,0,3,6,0,0,0,113,852,0,0,0,0,633,553,972,852
METHUEN1,292,3,5,309,0,0,0,0,0,9,10,0,50,2,1,2,31,0,0,59,0,277,994,21,0,0,4,0,0,0,56,821,0,0,0,0,609,441,994,821
METHUEN10,319,0,5,306,0,0,0,0,0,2,10,0,32,2,0,0,36,0,0,48,0,216,1066,12,0,0,0,0,0,0,78,741,0,0,0,0,630,346,1066,741
METHUEN11,285,2,6,363,0,0,0,0,0,6,8,5,53,2,0,1,80,0,2,98,0,408,991,28,0,0,1,0,0,0,91,1241,0,0,0,0,656,663,991,1241
METHUEN12,259,2,1,269,0,0,0,0,0,2,7,0,36,0,1,0,51,0,0,51,0,335,871,12,0,0,0,0,0,0,82,1001,0,0,0,0,531,483,871,1001
METHUEN2,246,0,1,116,0,0,0,0,0,2,1,0,11,0,1,0,6,0,0,17,0,37,935,5,0,0,0,0,0,0,29,192,0,0,0,0,363,75,935,192
METHUEN3,306,0,3,295,0,0,0,0,0,5,7,0,40,1,0,0,32,0,0,59,0,259,937,17,0,0,0,0,0,0,67,773,0,0,0,0,604,403,937,773
METHUEN4,286,3,1,297,0,0,0,0,0,8,6,0,25,1,1,0,56,0,0,42,1,228,961,26,0,0,0,0,0,0,58,778,0,0,0,0,587,368,961,778
METHUEN5,259,0,2,262,0,0,0,0,0,2,6,1,36,0,0,1,21,0,1,39,0,157,977,17,0,0,0,0,0,0,50,600,0,0,0,0,523,264,977,600
METHUEN6,284,1,6,270,0,0,0,0,1,2,8,1,32,0,0,0,54,0,0,51,0,197,1041,21,0,0,2,0,0,0,67,670,0,0,0,0,561,345,1041,670
METHUEN7,289,1,8,264,0,0,0,0,0,3,11,0,32,3,0,0,48,0,0,73,0,264,1004,19,0,0,0,0,0,0,84,996,0,0,0,0,562,434,1004,996
METHUEN8,324,2,3,363,0,0,0,0,1,5,20,0,67,0,0,0,87,0,2,115,1,445,1001,29,0,0,0,0,0,0,94,1336,0,0,0,0,692,742,1001,1336
METHUEN9,260,1,1,299,0,0,0,0,0,4,14,2,41,1,0,0,74,0,0,93,0,371,884,29,0,0,0,0,0,0,55,1086,0,0,0,0,561,600,884,1086
MIDDLEBOROUGH1,381,0,4,385,0,1,0,0,0,11,26,3,65,2,1,0,110,0,1,119,0,486,1049,24,0,0,1,0,0,0,108,1417,0,0,0,0,770,824,1049,1417
MIDDLEBOROUGH2,180,3,3,273,2,0,0,0,0,2,18,1,46,0,0,1,49,0,2,61,0,248,767,28,0,0,5,0,0,0,110,857,0,0,0,0,459,428,767,857
MIDDLEBOROUGH3,219,0,3,322,0,0,0,0,1,11,18,2,73,1,1,0,70,0,6,76,1,383,860,34,0,0,6,0,0,0,106,1236,0,0,0,0,544,642,860,1236
MIDDLEBOROUGH4,140,2,0,260,0,0,0,0,0,3,18,0,55,0,1,0,31,0,2,44,0,250,692,32,0,0,10,0,0,0,109,818,0,0,0,0,402,404,692,818
MIDDLEBOROUGH5,223,0,2,275,0,0,0,0,0,7,10,0,78,3,0,0,76,1,3,84,0,346,783,26,0,0,2,0,0,0,130,1243,0,0,0,0,500,608,783,1243
MIDDLEBOROUGH6,177,0,4,284,0,0,0,0,0,4,16,1,45,1,0,2,34,1,1,65,1,315,686,20,0,0,6,0,0,0,113,1012,0,0,0,0,465,486,686,1012
MIDDLEFIELD1,55,0,0,74,0,0,0,0,0,1,0,0,8,0,0,0,10,1,1,7,0,29,155,10,0,0,1,0,0,0,16,115,0,0,0,0,129,57,155,115
MIDDLETON1,328,4,3,349,0,0,0,0,0,7,13,1,48,4,0,2,143,1,3,109,0,485,1069,19,0,0,0,0,0,0,97,1315,0,0,0,0,684,816,1069,1315
MIDDLETON2,328,2,4,299,0,0,0,0,0,1,13,0,62,0,0,0,99,0,2,114,0,416,1090,14,0,0,0,0,0,0,95,1348,0,0,0,0,633,707,1090,1348
MILFORD1,188,0,1,194,0,0,0,0,0,2,5,0,16,0,0,1,27,0,0,32,0,105,611,20,0,0,0,0,0,0,47,432,0,0,0,0,383,188,611,432
MILFORD2,263,1,1,284,0,0,0,0,1,5,11,1,38,0,0,0,39,0,0,48,0,120,908,25,0,0,0,0,0,0,76,600,0,0,0,0,549,262,908,600
MILFORD3,218,1,1,214,0,0,0,0,1,4,7,1,38,1,0,0,34,0,0,60,0,179,849,20,0,0,0,0,0,0,62,671,0,0,0,0,434,324,849,671
MILFORD4,217,0,1,257,0,0,0,0,0,4,10,2,19,0,1,1,26,0,2,38,0,109,778,21,0,0,0,0,0,0,61,465,0,0,0,0,475,212,778,465
MILFORD5,339,0,5,321,0,0,0,0,0,10,10,1,35,0,0,1,74,1,3,104,0,228,1131,18,0,0,0,0,0,0,87,887,0,0,0,0,665,467,1131,887
MILFORD6,288,0,4,253,0,0,0,0,0,2,11,1,21,0,1,0,48,0,0,72,0,164,960,21,0,0,0,0,0,0,70,648,0,0,0,0,545,320,960,648
MILFORD7,296,1,3,305,0,0,0,0,0,4,8,2,56,0,0,0,90,1,1,80,0,216,1074,14,0,0,0,0,0,0,102,811,0,0,0,0,605,458,1074,811
MILFORD8,309,0,3,260,0,0,0,0,0,2,7,3,27,0,0,0,77,0,0,101,1,178,1059,20,0,0,0,0,0,0,96,723,0,0,0,0,572,396,1059,723
MILLBURY1,191,3,4,278,0,0,0,0,0,3,14,0,46,0,1,1,51,0,1,60,0,164,749,21,0,0,0,0,0,0,95,815,0,0,0,0,476,341,749,815
MILLBURY2,280,0,2,271,0,0,0,0,0,6,16,1,52,1,0,0,63,0,0,104,0,271,888,19,0,0,0,0,0,0,89,1042,0,0,0,0,553,514,888,1042
MILLBURY3,202,0,2,255,0,0,0,0,0,6,6,2,67,1,1,1,50,0,1,54,0,227,782,28,0,0,0,0,0,0,114,832,0,0,0,0,459,416,782,832
MILLBURY4,183,0,2,224,0,0,0,0,0,2,8,1,43,2,0,2,51,0,1,39,0,180,743,15,0,0,0,0,0,0,96,756,0,0,0,0,409,329,743,756
MILLIS1,267,1,3,298,0,0,0,0,0,3,5,0,38,1,1,0,94,1,0,74,0,217,864,20,0,0,1,0,0,0,88,636,0,0,0,0,569,434,864,636
MILLIS2,270,0,2,285,0,0,0,0,0,2,10,1,38,2,1,0,64,1,0,91,0,216,882,16,0,0,4,0,0,0,115,615,0,0,0,0,557,426,882,615
MILLIS3,285,1,1,291,1,0,0,0,1,2,13,0,39,0,0,1,86,1,0,66,0,201,874,22,0,0,6,0,0,0,106,639,0,0,0,0,578,409,874,639
MILLVILLE1,123,0,2,234,0,0,0,0,0,3,11,0,44,0,2,0,35,1,3,62,0,203,624,28,0,0,0,0,0,0,103,874,0,0,0,0,359,364,624,874
MILTON1,507,1,2,315,0,0,0,0,0,1,1,0,11,0,0,0,24,0,1,17,0,61,1303,20,0,0,0,0,0,0,47,211,0,0,0,0,825,116,1303,211
MILTON10,360,1,2,207,0,0,0,0,0,1,4,0,11,2,0,0,29,0,0,26,0,44,967,6,0,0,0,0,0,0,24,189,0,0,0,0,570,117,967,189
MILTON2,524,0,6,402,0,0,0,0,0,3,0,0,13,0,0,0,82,0,0,46,0,77,1376,13,0,0,0,0,0,0,64,235,0,0,0,0,932,221,1376,235
MILTON3,407,1,2,358,0,0,0,0,1,4,4,0,17,1,0,1,131,0,0,95,0,114,1230,10,0,0,0,0,0,0,86,446,0,0,0,0,768,367,1230,446
MILTON4,404,3,0,405,0,0,0,0,0,1,9,1,25,1,0,0,48,1,0,56,0,95,1224,24,0,0,0,0,0,0,46,349,0,0,0,0,812,237,1224,349
MILTON5,314,0,3,221,0,0,0,0,1,6,1,2,22,0,0,0,95,0,1,63,0,94,897,4,0,0,0,0,0,0,59,330,0,0,0,0,538,284,897,330
MILTON6,364,3,7,335,0,0,0,0,0,1,8,0,31,0,0,0,84,0,1,98,0,186,1009,25,0,0,0,0,0,0,68,636,0,0,0,0,709,409,1009,636
MILTON7,337,3,5,360,0,0,0,0,0,7,4,1,30,2,3,0,65,0,2,67,0,168,907,19,0,0,0,0,0,0,76,556,0,0,0,0,705,349,907,556
MILTON8,334,3,5,360,0,0,0,0,0,2,9,0,33,0,1,0,76,2,1,55,0,171,966,10,0,0,0,0,0,0,60,637,0,0,0,0,702,350,966,637
MILTON9,336,1,4,252,1,0,0,0,0,5,5,2,43,0,1,0,104,0,2,89,1,181,873,18,0,0,0,0,0,0,65,697,0,0,0,0,593,433,873,697
MONROE1,5,0,0,11,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,6,0,3,25,2,0,0,0,0,0,0,5,26,0,0,0,0,16,16,25,26
MONSONA,167,1,1,257,0,0,0,0,0,2,9,1,60,0,1,2,50,1,0,42,0,167,625,28,0,0,0,0,0,0,76,784,0,0,0,0,426,335,625,784
MONSONB,139,0,4,290,0,0,0,0,0,2,14,2,53,0,0,0,54,0,0,55,0,195,622,39,0,0,0,0,0,0,85,736,0,0,0,0,433,375,622,736
MONSONC,160,0,4,306,0,0,0,0,0,3,14,0,44,1,1,1,49,0,0,50,0,191,675,41,0,0,0,0,0,0,84,739,0,0,0,0,470,354,675,739
MONTAGUE1,171,1,2,421,0,0,0,0,0,1,7,2,11,0,1,2,33,0,0,20,0,53,729,31,0,0,0,0,0,0,31,182,0,0,0,0,595,130,729,182
MONTAGUE2,100,0,0,285,0,0,0,0,0,0,3,0,22,0,0,1,12,0,0,14,0,48,418,56,0,0,0,0,0,0,50,206,0,0,0,0,385,100,418,206
MONTAGUE3,106,0,16,216,0,0,0,0,0,0,8,1,9,0,0,1,19,0,0,17,0,46,411,12,0,0,0,0,0,0,38,218,0,0,0,0,338,101,411,218
MONTAGUE4,110,1,0,241,0,0,0,0,0,1,4,1,10,0,0,0,26,3,0,24,0,43,490,24,0,0,0,0,0,0,37,208,0,0,0,0,352,112,490,208
MONTAGUE5,66,0,0,235,0,0,0,0,0,1,1,0,4,0,0,0,12,0,0,5,0,18,388,27,0,0,0,0,0,0,27,91,0,0,0,0,301,41,388,91
MONTAGUE6,97,0,1,222,0,0,0,0,0,2,2,0,14,1,0,0,17,0,0,12,0,44,422,31,0,0,0,0,0,0,30,190,0,0,0,0,320,92,422,190
MONTEREY1,115,1,1,148,0,0,0,0,2,0,6,0,6,1,0,0,8,0,0,16,0,18,417,12,0,0,0,0,0,0,20,88,0,0,0,0,265,55,417,88
MONTGOMERY1,58,0,1,94,0,0,0,0,0,1,7,0,22,0,0,0,33,0,0,25,0,75,199,12,0,0,0,0,0,0,32,281,0,0,0,0,153,163,199,281
MOUNT WASHINGTON1,17,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,3,76,4,0,0,0,0,0,0,5,19,0,0,0,0,52,11,76,19
N. ADAMS1,190,0,2,256,0,0,0,0,0,0,4,1,11,0,0,1,13,0,0,28,0,65,793,31,0,0,0,0,0,0,51,367,0,0,0,0,448,123,793,367
N. ADAMS2,165,0,1,254,0,0,0,0,3,1,5,0,11,0,1,0,15,1,1,19,0,36,721,40,0,0,0,0,0,0,42,270,0,0,0,0,420,90,721,270
N. ADAMS3,158,0,0,297,0,0,0,0,1,1,3,0,10,0,0,0,7,0,0,12,1,36,669,37,0,0,0,0,0,0,40,218,0,0,0,0,455,70,669,218
N. ADAMS4,249,1,1,268,0,0,0,0,1,2,6,0,32,0,0,1,28,0,0,32,0,85,816,29,0,0,0,0,0,0,49,414,0,0,0,0,519,186,816,414
N. ADAMS5,191,0,0,260,0,0,0,0,0,1,1,0,12,0,0,0,14,1,1,15,0,53,731,35,0,0,0,0,0,0,59,301,0,0,0,0,451,98,731,301
N. ANDOVER1,275,1,5,294,0,1,0,0,0,13,17,3,32,2,0,1,58,1,1,69,0,217,1017,19,0,0,0,0,0,0,96,717,0,0,0,0,575,414,1017,717
N. ANDOVER2,321,2,2,354,0,0,0,0,0,10,9,2,49,2,0,0,102,0,1,102,0,247,1098,24,0,0,0,0,0,0,126,823,0,0,0,0,679,524,1098,823
N. ANDOVER3,298,1,2,302,0,0,0,0,0,3,7,0,46,2,0,0,86,0,0,89,1,240,1095,13,0,0,0,0,0,0,80,770,0,0,0,0,603,474,1095,770
N. ANDOVER4,360,0,1,307,0,0,0,0,0,7,11,1,56,3,0,0,163,0,0,117,0,281,1242,14,0,0,0,0,0,0,122,859,0,0,0,0,668,639,1242,859
N. ANDOVER5,200,0,2,170,0,0,0,0,0,3,4,0,37,0,0,0,82,0,2,88,0,195,818,10,0,0,0,0,0,0,79,540,0,0,0,0,372,411,818,540
N. ANDOVER6,285,1,1,229,0,1,0,0,0,9,9,1,49,2,0,1,158,0,0,179,0,349,1039,7,0,0,0,0,0,0,103,1005,0,0,0,0,516,757,1039,1005
N. ANDOVER7,323,3,3,269,0,0,0,0,0,3,8,1,48,1,1,0,107,0,0,114,0,245,1215,17,0,0,0,0,0,0,104,769,0,0,0,0,598,528,1215,769
N. ANDOVER8,256,1,3,255,0,0,0,0,0,2,11,0,65,1,0,0,134,0,2,149,0,275,975,15,0,0,0,0,0,0,91,908,0,0,0,0,515,639,975,908
N. ATTLEBOROUGH1,145,1,0,225,0,0,0,0,0,5,10,2,29,1,0,0,49,0,1,46,0,150,668,26,0,0,2,0,0,0,64,596,0,0,0,0,371,293,668,596
N. ATTLEBOROUGH2,194,0,1,253,0,0,0,0,0,2,11,3,69,0,2,1,55,0,3,67,1,202,767,31,0,0,4,0,0,0,119,768,0,0,0,0,448,416,767,768
N. ATTLEBOROUGH3,182,0,2,232,0,0,0,0,0,4,19,0,57,1,0,0,99,0,2,94,0,223,753,30,0,0,0,0,0,0,113,846,0,0,0,0,416,499,753,846
