precinct_code,gen_dem_CLINTON,gen_ind_CLINTON,gen_ind_JOHNSON,gen_ind_STEIN,gen_ind_TRUMP,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_SANDERS,pri_ind_CLINTON,pri_ind_CRUZ,pri_ind_KASICH,pri_ind_SANDERS,pri_ind_TRUMP,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Washington-41067314,0.0,86.0,19.0,9.0,171.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,39.0,285.0,83.0,59.0
Washington-41067315,0.0,403.0,40.0,10.0,403.0,0.0,107.0,120.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,143.0,856.0,242.0,227.0
Washington-41067316,0.0,285.0,36.0,12.0,360.0,0.0,77.0,122.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,100.0,693.0,160.0,199.0
Washington-41067317,0.0,294.0,50.0,9.0,502.0,0.0,60.0,95.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,163.0,855.0,247.0,155.0
Washington-41067318,0.0,1225.0,156.0,64.0,956.0,0.0,298.0,417.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,294.0,2401.0,476.0,715.0
Washington-41067319,0.0,3308.0,329.0,143.0,1772.0,0.0,643.0,987.0,0.0,0.0,0.0,0.0,0.0,169.0,142.0,463.0,5552.0,774.0,1630.0
Washington-41067320,0.0,1317.0,145.0,56.0,785.0,0.0,291.0,414.0,0.0,0.0,0.0,0.0,0.0,66.0,67.0,171.0,2303.0,304.0,705.0
Washington-41067321,0.0,89.0,25.0,4.0,152.0,0.0,14.0,56.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,34.0,270.0,51.0,70.0
Washington-41067322,0.0,92.0,13.0,0.0,103.0,0.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,27.0,208.0,48.0,56.0
Washington-41067323,0.0,16.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0
Washington-41067324,0.0,150.0,35.0,7.0,225.0,0.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,67.0,417.0,95.0,111.0
Washington-41067325,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
Washington-41067326,0.0,549.0,79.0,24.0,947.0,0.0,144.0,202.0,0.0,0.0,0.0,0.0,0.0,69.0,54.0,287.0,1599.0,410.0,346.0
Washington-41067327,0.0,1713.0,192.0,77.0,1116.0,0.0,351.0,478.0,0.0,0.0,0.0,0.0,0.0,101.0,86.0,318.0,3098.0,505.0,829.0
Washington-41067328,0.0,686.0,97.0,34.0,842.0,0.0,203.0,232.0,0.0,0.0,0.0,0.0,0.0,83.0,72.0,246.0,1659.0,401.0,435.0
Washington-41067329,0.0,3928.0,410.0,176.0,1830.0,0.0,969.0,1107.0,0.0,0.0,0.0,0.0,0.0,189.0,187.0,520.0,6344.0,896.0,2076.0
Washington-41067330,0.0,559.0,98.0,30.0,602.0,0.0,123.0,155.0,0.0,0.0,0.0,0.0,0.0,48.0,22.0,142.0,1289.0,212.0,278.0
Washington-41067331,0.0,1350.0,123.0,56.0,520.0,0.0,239.0,358.0,0.0,0.0,0.0,0.0,0.0,35.0,57.0,137.0,2049.0,229.0,597.0
Washington-41067332,0.0,1421.0,141.0,73.0,459.0,0.0,231.0,485.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,99.0,2094.0,160.0,716.0
Washington-41067333,0.0,2037.0,194.0,100.0,697.0,0.0,350.0,609.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,161.0,3028.0,267.0,959.0
Washington-41067334,0.0,53.0,8.0,2.0,68.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,131.0,34.0,40.0
Washington-41067335,0.0,1974.0,315.0,71.0,1496.0,0.0,470.0,564.0,0.0,0.0,0.0,0.0,0.0,157.0,184.0,482.0,3856.0,823.0,1034.0
Washington-41067336,0.0,1205.0,187.0,53.0,912.0,0.0,288.0,408.0,0.0,0.0,0.0,0.0,0.0,94.0,68.0,271.0,2357.0,433.0,696.0
Washington-41067337,0.0,1800.0,223.0,94.0,1202.0,0.0,412.0,530.0,0.0,0.0,0.0,0.0,0.0,124.0,86.0,307.0,3319.0,517.0,942.0
Washington-41067338,0.0,2081.0,238.0,95.0,1440.0,0.0,355.0,603.0,0.0,0.0,0.0,0.0,0.0,122.0,72.0,378.0,3854.0,572.0,958.0
Washington-41067339,0.0,2214.0,289.0,137.0,1655.0,0.0,550.0,780.0,0.0,0.0,0.0,0.0,0.0,151.0,108.0,448.0,4295.0,707.0,1330.0
Washington-41067340,0.0,2533.0,344.0,121.0,2240.0,0.0,665.0,843.0,0.0,0.0,0.0,0.0,0.0,215.0,180.0,626.0,5238.0,1021.0,1508.0
Washington-41067341,0.0,100.0,9.0,5.0,192.0,0.0,32.0,41.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,58.0,306.0,81.0,73.0
Washington-41067342,0.0,18.0,2.0,2.0,29.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,51.0,17.0,14.0
Washington-41067343,0.0,1952.0,302.0,99.0,1398.0,0.0,478.0,568.0,0.0,0.0,0.0,0.0,0.0,143.0,154.0,423.0,3751.0,720.0,1046.0
Washington-41067344,0.0,2059.0,240.0,106.0,1085.0,0.0,454.0,725.0,0.0,0.0,0.0,0.0,0.0,88.0,80.0,269.0,3490.0,437.0,1179.0
Washington-41067345,0.0,13.0,1.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,6.0
Washington-41067346,0.0,87.0,13.0,7.0,137.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,44.0,244.0,76.0,65.0
Washington-41067347,0.0,24.0,5.0,1.0,26.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,56.0,12.0,17.0
Washington-41067348,0.0,14.0,0.0,0.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,23.0,9.0,8.0
Washington-41067349,0.0,1391.0,121.0,82.0,594.0,0.0,247.0,473.0,0.0,0.0,0.0,0.0,0.0,56.0,59.0,145.0,2188.0,260.0,720.0
Washington-41067350,0.0,1729.0,116.0,111.0,694.0,0.0,415.0,594.0,0.0,0.0,0.0,0.0,0.0,64.0,82.0,200.0,2650.0,346.0,1009.0
Washington-41067351,0.0,1279.0,121.0,61.0,661.0,0.0,236.0,424.0,0.0,0.0,0.0,0.0,0.0,58.0,45.0,171.0,2122.0,274.0,660.0
Washington-41067352,0.0,522.0,35.0,43.0,127.0,0.0,81.0,213.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,30.0,727.0,45.0,294.0
Washington-41067353,0.0,1268.0,87.0,76.0,372.0,0.0,321.0,443.0,0.0,0.0,0.0,0.0,0.0,40.0,41.0,99.0,1803.0,180.0,764.0
Washington-41067354,0.0,2116.0,189.0,73.0,1022.0,0.0,614.0,663.0,0.0,0.0,0.0,0.0,0.0,84.0,126.0,352.0,3400.0,562.0,1277.0
Washington-41067355,0.0,1677.0,165.0,76.0,764.0,0.0,384.0,608.0,0.0,0.0,0.0,0.0,0.0,74.0,68.0,199.0,2682.0,341.0,992.0
Washington-41067356,0.0,907.0,104.0,36.0,460.0,0.0,207.0,318.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,132.0,1507.0,217.0,525.0
Washington-41067357,0.0,757.0,61.0,41.0,401.0,0.0,194.0,219.0,0.0,0.0,0.0,0.0,0.0,49.0,48.0,131.0,1260.0,228.0,413.0
Washington-41067358,0.0,1526.0,135.0,40.0,620.0,0.0,387.0,359.0,0.0,0.0,0.0,0.0,0.0,61.0,112.0,198.0,2321.0,371.0,746.0
Washington-41067359,0.0,1499.0,128.0,35.0,478.0,0.0,314.0,396.0,0.0,0.0,0.0,0.0,0.0,43.0,67.0,120.0,2140.0,230.0,710.0
Washington-41067360,0.0,1693.0,178.0,85.0,645.0,0.0,306.0,560.0,0.0,0.0,0.0,0.0,0.0,59.0,52.0,141.0,2601.0,252.0,866.0
Washington-41067361,0.0,1081.0,81.0,69.0,275.0,0.0,165.0,378.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,73.0,1506.0,120.0,543.0
Washington-41067362,0.0,2105.0,170.0,82.0,804.0,0.0,587.0,649.0,0.0,0.0,0.0,0.0,0.0,70.0,136.0,275.0,3161.0,481.0,1236.0
Washington-41067363,0.0,2053.0,190.0,96.0,768.0,0.0,471.0,630.0,0.0,0.0,0.0,0.0,0.0,56.0,126.0,232.0,3107.0,414.0,1101.0
Washington-41067364,0.0,2684.0,202.0,53.0,969.0,0.0,730.0,579.0,0.0,0.0,0.0,0.0,0.0,81.0,220.0,293.0,3908.0,594.0,1309.0
Washington-41067365,0.0,1860.0,139.0,45.0,606.0,0.0,591.0,425.0,0.0,0.0,0.0,0.0,0.0,59.0,121.0,222.0,2650.0,402.0,1016.0
Washington-41067366,0.0,1474.0,112.0,48.0,366.0,0.0,325.0,478.0,0.0,0.0,0.0,0.0,0.0,23.0,77.0,127.0,2000.0,227.0,803.0
Washington-41067367,0.0,2390.0,129.0,37.0,969.0,0.0,536.0,363.0,0.0,0.0,0.0,0.0,0.0,58.0,139.0,266.0,3525.0,463.0,899.0
Washington-41067368,0.0,2131.0,196.0,83.0,865.0,0.0,459.0,535.0,0.0,0.0,0.0,0.0,0.0,93.0,133.0,214.0,3275.0,440.0,994.0
Washington-41067369,0.0,939.0,99.0,34.0,489.0,0.0,224.0,264.0,0.0,0.0,0.0,0.0,0.0,58.0,64.0,158.0,1561.0,280.0,488.0
Washington-41067370,0.0,1149.0,115.0,33.0,604.0,0.0,293.0,327.0,0.0,0.0,0.0,0.0,0.0,55.0,92.0,200.0,1901.0,347.0,620.0
Washington-41067371,0.0,1248.0,121.0,42.0,530.0,0.0,322.0,374.0,0.0,0.0,0.0,0.0,0.0,62.0,115.0,168.0,1941.0,345.0,696.0
Washington-41067372,0.0,1109.0,72.0,21.0,368.0,0.0,377.0,283.0,0.0,0.0,0.0,0.0,0.0,29.0,94.0,149.0,1570.0,272.0,660.0
Washington-41067373,0.0,133.0,10.0,5.0,118.0,0.0,30.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,48.0,266.0,71.0,74.0
Washington-41067374,0.0,3.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,2.0
Washington-41067375,0.0,190.0,11.0,3.0,40.0,0.0,63.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,244.0,27.0,96.0
Washington-41067376,0.0,1009.0,101.0,27.0,490.0,0.0,263.0,297.0,0.0,0.0,0.0,0.0,0.0,43.0,91.0,131.0,1627.0,265.0,560.0
Washington-41067377,0.0,1274.0,97.0,31.0,638.0,0.0,349.0,265.0,0.0,0.0,0.0,0.0,0.0,41.0,130.0,239.0,2040.0,410.0,614.0
Washington-41067378,0.0,1229.0,82.0,37.0,284.0,0.0,351.0,349.0,0.0,0.0,0.0,0.0,0.0,26.0,57.0,84.0,1632.0,167.0,700.0
Washington-41067379,0.0,3799.0,308.0,213.0,1367.0,0.0,844.0,1315.0,0.0,0.0,0.0,0.0,0.0,124.0,157.0,402.0,5687.0,683.0,2159.0
Washington-41067380,0.0,3611.0,302.0,151.0,1646.0,0.0,1027.0,1095.0,0.0,0.0,0.0,0.0,0.0,170.0,231.0,502.0,5710.0,903.0,2122.0
Washington-41067381,0.0,48.0,4.0,3.0,34.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,11.0,89.0,20.0,33.0
Washington-41067382,0.0,1145.0,97.0,64.0,510.0,0.0,179.0,348.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,115.0,1816.0,189.0,527.0
Washington-41067383,0.0,657.0,50.0,31.0,202.0,0.0,229.0,196.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,78.0,940.0,138.0,425.0
Washington-41067384,0.0,2089.0,108.0,65.0,554.0,0.0,660.0,657.0,0.0,0.0,0.0,0.0,0.0,64.0,107.0,162.0,2816.0,333.0,1317.0
Washington-41067385,0.0,1449.0,105.0,58.0,517.0,0.0,450.0,413.0,0.0,0.0,0.0,0.0,0.0,45.0,145.0,212.0,2129.0,402.0,863.0
Washington-41067386,0.0,1846.0,147.0,51.0,525.0,0.0,634.0,461.0,0.0,0.0,0.0,0.0,0.0,61.0,158.0,252.0,2569.0,471.0,1095.0
Washington-41067387,0.0,745.0,48.0,18.0,160.0,0.0,139.0,162.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,46.0,971.0,79.0,301.0
Washington-41067388,0.0,518.0,34.0,26.0,209.0,0.0,143.0,173.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,75.0,787.0,119.0,316.0
Washington-41067389,0.0,3201.0,279.0,96.0,1476.0,0.0,781.0,862.0,0.0,0.0,0.0,0.0,0.0,144.0,203.0,453.0,5052.0,800.0,1643.0
Washington-41067390,0.0,1182.0,72.0,28.0,629.0,0.0,337.0,198.0,0.0,0.0,0.0,0.0,0.0,67.0,142.0,239.0,1911.0,448.0,535.0
Washington-41067391,0.0,206.0,15.0,15.0,42.0,0.0,35.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,278.0,19.0,121.0
Washington-41067392,0.0,133.0,8.0,5.0,29.0,0.0,25.0,51.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,175.0,15.0,76.0
Washington-41067393,0.0,435.0,22.0,17.0,95.0,0.0,136.0,130.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,31.0,569.0,75.0,266.0
Washington-41067394,0.0,144.0,14.0,2.0,75.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,19.0,235.0,26.0,59.0
Washington-41067395,0.0,3583.0,295.0,114.0,1568.0,0.0,796.0,931.0,0.0,0.0,0.0,0.0,0.0,119.0,202.0,486.0,5560.0,807.0,1727.0
Washington-41067396,0.0,508.0,56.0,13.0,252.0,0.0,134.0,124.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,94.0,829.0,158.0,258.0
Washington-41067397,0.0,1158.0,135.0,25.0,834.0,0.0,314.0,286.0,0.0,0.0,0.0,0.0,0.0,80.0,138.0,280.0,2152.0,498.0,600.0
Washington-41067398,0.0,739.0,83.0,12.0,588.0,0.0,196.0,177.0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,203.0,1422.0,363.0,373.0
Washington-41067399,0.0,1277.0,102.0,56.0,535.0,0.0,345.0,424.0,0.0,0.0,0.0,0.0,0.0,38.0,50.0,181.0,1970.0,269.0,769.0
Washington-41067400,0.0,1922.0,177.0,78.0,838.0,0.0,423.0,612.0,0.0,0.0,0.0,0.0,0.0,67.0,77.0,253.0,3015.0,397.0,1035.0
Washington-41067401,0.0,1166.0,85.0,52.0,305.0,0.0,375.0,388.0,0.0,0.0,0.0,0.0,0.0,38.0,56.0,82.0,1608.0,176.0,763.0
Washington-41067402,0.0,3602.0,412.0,117.0,2203.0,0.0,924.0,880.0,0.0,0.0,0.0,0.0,0.0,216.0,309.0,719.0,6334.0,1244.0,1804.0
Washington-41067403,0.0,741.0,75.0,19.0,352.0,0.0,176.0,167.0,0.0,0.0,0.0,0.0,0.0,28.0,50.0,99.0,1187.0,177.0,343.0
Washington-41067404,0.0,3030.0,280.0,132.0,1399.0,0.0,766.0,985.0,0.0,0.0,0.0,0.0,0.0,147.0,142.0,396.0,4841.0,685.0,1751.0
Washington-41067405,0.0,4010.0,369.0,116.0,2212.0,0.0,1190.0,1080.0,0.0,0.0,0.0,0.0,0.0,228.0,371.0,756.0,6707.0,1355.0,2270.0
Washington-41067406,0.0,272.0,16.0,22.0,57.0,0.0,43.0,107.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,11.0,367.0,19.0,150.0
Washington-41067407,0.0,1165.0,76.0,31.0,317.0,0.0,397.0,278.0,0.0,0.0,0.0,0.0,0.0,28.0,69.0,120.0,1589.0,217.0,675.0
Washington-41067408,0.0,56.0,2.0,1.0,25.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,84.0,12.0,26.0
Washington-41067409,0.0,2360.0,205.0,95.0,1138.0,0.0,569.0,682.0,0.0,0.0,0.0,0.0,0.0,143.0,122.0,358.0,3798.0,623.0,1251.0
Washington-41067410,0.0,1515.0,136.0,30.0,864.0,0.0,353.0,369.0,0.0,0.0,0.0,0.0,0.0,99.0,102.0,276.0,2545.0,477.0,722.0
Washington-41067411,0.0,32.0,4.0,1.0,21.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,58.0,14.0,12.0
Washington-41067412,0.0,980.0,90.0,29.0,523.0,0.0,245.0,247.0,0.0,0.0,0.0,0.0,0.0,48.0,59.0,162.0,1622.0,269.0,492.0
Washington-41067413,0.0,512.0,46.0,17.0,292.0,0.0,123.0,90.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,79.0,867.0,123.0,213.0
Washington-41067414,0.0,274.0,21.0,1.0,200.0,0.0,68.0,53.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,65.0,496.0,103.0,121.0
Washington-41067415,0.0,221.0,21.0,2.0,202.0,0.0,110.0,40.0,0.0,0.0,0.0,0.0,0.0,15.0,36.0,110.0,446.0,161.0,150.0
Washington-41067416,0.0,5.0,1.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,21.0,12.0,2.0
Washington-41067417,0.0,682.0,58.0,31.0,368.0,0.0,205.0,222.0,0.0,0.0,0.0,0.0,0.0,23.0,39.0,117.0,1139.0,179.0,427.0
Washington-41067418,0.0,1086.0,106.0,29.0,541.0,0.0,274.0,289.0,0.0,0.0,0.0,0.0,0.0,71.0,83.0,136.0,1762.0,290.0,563.0
Washington-41067419,0.0,912.0,32.0,26.0,603.0,0.0,387.0,227.0,0.0,0.0,0.0,0.0,0.0,75.0,90.0,263.0,1573.0,428.0,614.0
Washington-41067420,0.0,1655.0,190.0,61.0,1003.0,0.0,410.0,460.0,0.0,0.0,0.0,0.0,0.0,97.0,124.0,300.0,2909.0,521.0,870.0
Washington-41067421,0.0,130.0,21.0,8.0,93.0,0.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,31.0,252.0,52.0,51.0
Washington-41067422,0.0,5.0,0.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,18.0,4.0,5.0
Washington-41067423,0.0,1692.0,172.0,63.0,849.0,0.0,364.0,518.0,0.0,0.0,0.0,0.0,0.0,87.0,85.0,247.0,2776.0,419.0,882.0
Washington-41067424,0.0,1908.0,274.0,64.0,1597.0,0.0,427.0,506.0,0.0,0.0,0.0,0.0,0.0,148.0,168.0,475.0,3843.0,791.0,933.0
Washington-41067425,0.0,395.0,39.0,12.0,446.0,0.0,109.0,97.0,0.0,0.0,0.0,0.0,0.0,36.0,42.0,158.0,892.0,236.0,206.0
Washington-41067426,0.0,145.0,26.0,6.0,197.0,0.0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,63.0,374.0,106.0,91.0
Washington-41067427,0.0,17.0,2.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,3.0,4.0
Washington-41067428,0.0,732.0,87.0,25.0,493.0,0.0,162.0,192.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,159.0,1337.0,239.0,354.0
Washington-41067429,0.0,1411.0,171.0,52.0,796.0,0.0,291.0,372.0,0.0,0.0,0.0,0.0,0.0,68.0,58.0,213.0,2430.0,339.0,663.0
Washington-41067430,0.0,485.0,63.0,20.0,581.0,0.0,134.0,164.0,0.0,0.0,0.0,0.0,0.0,69.0,62.0,179.0,1149.0,310.0,298.0
Washington-41067431,0.0,503.0,60.0,10.0,637.0,0.0,157.0,159.0,0.0,0.0,0.0,0.0,0.0,61.0,74.0,190.0,1210.0,325.0,316.0
Washington-41067432,0.0,157.0,18.0,4.0,105.0,0.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,20.0,284.0,32.0,65.0
Washington-41067433,0.0,1050.0,149.0,39.0,711.0,0.0,296.0,285.0,0.0,0.0,0.0,0.0,0.0,75.0,69.0,197.0,1949.0,341.0,581.0
Washington-41067434,0.0,1835.0,169.0,77.0,1024.0,0.0,436.0,539.0,0.0,0.0,0.0,0.0,0.0,109.0,113.0,274.0,3105.0,496.0,975.0
Washington-41067435,0.0,1664.0,226.0,76.0,1411.0,0.0,414.0,496.0,0.0,0.0,0.0,0.0,0.0,111.0,170.0,470.0,3377.0,751.0,910.0
Washington-41067436,0.0,992.0,137.0,14.0,777.0,0.0,272.0,187.0,0.0,0.0,0.0,0.0,0.0,49.0,123.0,258.0,1920.0,430.0,459.0
Washington-41067437,0.0,33.0,1.0,0.0,16.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,50.0,12.0,18.0
Washington-41067438,0.0,70.0,17.0,3.0,139.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,36.0,229.0,49.0,52.0
Washington-41067439,0.0,240.0,17.0,3.0,125.0,0.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,28.0,385.0,52.0,66.0
Washington-41067440,0.0,642.0,80.0,32.0,359.0,0.0,106.0,175.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,87.0,1113.0,143.0,281.0
Washington-41067441,0.0,52.0,3.0,0.0,10.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,4.0,25.0
Washington-41067442,0.0,1016.0,155.0,26.0,845.0,0.0,212.0,246.0,0.0,0.0,0.0,0.0,0.0,89.0,81.0,244.0,2042.0,414.0,458.0
Washington-41067443,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Washington-41067Total,0.0,0.0,0.0,0.0,0.0,0.0,37636.0,44573.0,0.0,0.0,0.0,0.0,0.0,7736.0,9746.0,24916.0,0.0,42398.0,82209.0
Wheeler-410691,85.0,0.0,28.0,5.0,0.0,251.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,80.0,369.0,120.0,38.0
Wheeler-410693,42.0,0.0,9.0,1.0,0.0,153.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,59.0,205.0,74.0,40.0
Wheeler-410694,28.0,0.0,9.0,4.0,0.0,187.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,65.0,228.0,86.0,28.0
Yamhill-410711,796.0,0.0,120.0,31.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,112.0,88.0,334.0,947.0,534.0,237.0
Yamhill-4107110,824.0,0.0,149.0,45.0,0.0,1188.0,226.0,306.0,0.0,0.0,0.0,0.0,0.0,114.0,70.0,340.0,2206.0,524.0,532.0
Yamhill-4107112,811.0,0.0,136.0,60.0,0.0,1530.0,239.0,345.0,0.0,0.0,0.0,0.0,0.0,181.0,101.0,467.0,2537.0,749.0,584.0
Yamhill-4107113,886.0,0.0,168.0,56.0,0.0,1569.0,285.0,368.0,0.0,0.0,0.0,0.0,0.0,191.0,123.0,522.0,2679.0,836.0,653.0
Yamhill-4107114,934.0,0.0,144.0,51.0,0.0,956.0,255.0,325.0,0.0,0.0,0.0,0.0,0.0,98.0,66.0,274.0,2085.0,438.0,580.0
Yamhill-4107115,937.0,0.0,108.0,55.0,0.0,905.0,244.0,336.0,0.0,0.0,0.0,0.0,0.0,119.0,71.0,291.0,2005.0,481.0,580.0
Yamhill-4107116,769.0,0.0,110.0,34.0,0.0,791.0,207.0,261.0,0.0,0.0,0.0,0.0,0.0,78.0,56.0,222.0,1704.0,356.0,468.0
Yamhill-4107117,925.0,0.0,118.0,51.0,0.0,913.0,309.0,300.0,0.0,0.0,0.0,0.0,0.0,88.0,121.0,266.0,2007.0,475.0,609.0
Yamhill-4107118,1764.0,0.0,171.0,63.0,0.0,1445.0,623.0,547.0,0.0,0.0,0.0,0.0,0.0,169.0,219.0,561.0,3443.0,949.0,1170.0
Yamhill-4107119,1383.0,0.0,155.0,83.0,0.0,997.0,359.0,521.0,0.0,0.0,0.0,0.0,0.0,124.0,85.0,297.0,2618.0,506.0,880.0
Yamhill-410712,1514.0,0.0,250.0,84.0,0.0,1603.0,344.0,450.0,0.0,0.0,0.0,0.0,0.0,166.0,115.0,418.0,3451.0,699.0,794.0
Yamhill-4107120,664.0,0.0,114.0,35.0,0.0,948.0,229.0,238.0,0.0,0.0,0.0,0.0,0.0,98.0,107.0,344.0,1761.0,549.0,467.0
Yamhill-4107121,688.0,0.0,131.0,29.0,0.0,1070.0,203.0,247.0,0.0,0.0,0.0,0.0,0.0,117.0,72.0,343.0,1918.0,532.0,450.0
Yamhill-4107122,827.0,0.0,164.0,41.0,0.0,1062.0,185.0,261.0,0.0,0.0,0.0,0.0,0.0,105.0,67.0,300.0,2094.0,472.0,446.0
Yamhill-4107126,559.0,0.0,101.0,30.0,0.0,1010.0,154.0,203.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,286.0,1700.0,381.0,357.0
Yamhill-4107127,122.0,0.0,35.0,14.0,0.0,285.0,38.0,57.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,79.0,456.0,99.0,95.0
Yamhill-4107128,256.0,0.0,72.0,22.0,0.0,560.0,61.0,127.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,178.0,910.0,245.0,188.0
Yamhill-410713,1524.0,0.0,298.0,69.0,0.0,1884.0,351.0,475.0,0.0,0.0,0.0,0.0,0.0,233.0,154.0,507.0,3775.0,894.0,826.0
Yamhill-410714,1212.0,0.0,235.0,88.0,0.0,1280.0,276.0,453.0,0.0,0.0,0.0,0.0,0.0,189.0,135.0,347.0,2815.0,671.0,729.0
Yamhill-410717,727.0,0.0,117.0,35.0,0.0,763.0,189.0,207.0,0.0,0.0,0.0,0.0,0.0,93.0,61.0,193.0,1642.0,347.0,396.0
Yamhill-410719,1179.0,0.0,178.0,40.0,0.0,1432.0,364.0,386.0,0.0,0.0,0.0,0.0,0.0,158.0,130.0,419.0,2829.0,707.0,750.0
