precinct_code,gen_dem_ADAMS,gen_dem_CLINTON,gen_dem_PENDLETON,gen_dem_TERRY,gen_dem_THOMAS,gen_grn_STEIN,gen_ind_BOLAR,gen_ind_BOYLES,gen_ind_BROWN,gen_ind_BUCHANAN,gen_ind_CARLISLE,gen_ind_CASTLE,gen_ind_DUNCAN,gen_ind_EDGELL,gen_ind_FLIPPIN,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HARTNELL,gen_ind_HEDGES,gen_ind_HOEFLING,gen_ind_II,gen_ind_JR.,gen_ind_KAHN,gen_ind_KEITA,gen_ind_KOTLIKOFF,gen_ind_LASH,gen_ind_LIBRACE,gen_ind_LOCKE,gen_ind_MALDANADO,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOREAU,gen_ind_OLKOWSKI,gen_ind_PUSKAR,gen_ind_RIVA,gen_ind_SCHOENKE,gen_ind_SCHRINER,gen_ind_SMITH,gen_ind_SOLDJAH,gen_ind_SOLTYSIK,gen_ind_SR,gen_ind_SYMONETTE,gen_ind_VAKIL,gen_ind_VALDIVIA,gen_ind_VOGEL-WALCUTT,gen_ind_WHITE,gen_ind_WILLIAMS,gen_ind_WYSINGER,gen_lib_JOHNSON,gen_rep_BORING,gen_rep_BREIVOGEL,gen_rep_GATES,gen_rep_MCCARTHY,gen_rep_REID,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_SANDERS,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
PRINCE_GEORGE'S_003-008,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,26,0,15,0,0,1,7,0,0,4,0,0,0,6,67,18,41
PRINCE_GEORGE'S_004-001,0,331,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,366,193,1,103,3,3,0,37,1,1,30,0,0,0,113,735,188,297
PRINCE_GEORGE'S_005-001,0,1088,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,158,782,3,243,0,2,0,22,2,0,12,1,0,0,47,1274,86,1028
PRINCE_GEORGE'S_005-002,0,480,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,74,453,3,105,0,1,0,6,1,0,9,0,0,0,21,568,38,561
PRINCE_GEORGE'S_005-003,0,732,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,70,439,0,116,0,0,0,10,1,0,5,0,1,1,21,816,39,555
PRINCE_GEORGE'S_005-004,0,779,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,58,515,0,156,0,1,0,15,0,0,6,0,1,0,5,865,28,671
PRINCE_GEORGE'S_005-005,0,1012,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,108,652,0,215,0,3,1,20,0,0,7,0,0,0,20,1145,51,867
PRINCE_GEORGE'S_005-006,0,820,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,70,492,0,165,0,3,0,12,0,0,3,0,0,0,10,930,28,657
PRINCE_GEORGE'S_005-007,0,880,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,125,674,1,170,2,0,0,15,1,0,21,0,2,0,31,1030,72,845
PRINCE_GEORGE'S_005-008,0,362,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,124,320,2,136,0,6,0,27,0,0,20,0,0,0,59,519,112,458
PRINCE_GEORGE'S_005-009,0,170,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,97,0,32,0,1,0,0,0,0,2,0,0,0,5,200,8,129
PRINCE_GEORGE'S_005-010,0,380,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,63,177,0,58,1,1,1,12,1,0,6,0,0,0,14,460,36,235
PRINCE_GEORGE'S_005-011,0,652,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,45,431,0,113,0,1,0,9,0,0,1,0,0,0,9,720,20,544
PRINCE_GEORGE'S_005-012,0,704,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,98,607,0,148,1,3,0,18,0,0,14,1,0,0,33,822,70,755
PRINCE_GEORGE'S_006-001,0,1095,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,47,480,0,133,0,0,0,6,0,0,3,0,0,0,7,1162,16,613
PRINCE_GEORGE'S_006-002,0,432,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,256,0,72,0,1,0,5,1,0,5,0,0,0,5,483,17,328
PRINCE_GEORGE'S_006-003,0,1221,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,29,543,0,151,2,1,0,1,1,0,2,0,0,1,4,1263,12,694
PRINCE_GEORGE'S_006-004,0,968,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,29,373,0,127,0,0,0,0,0,0,6,0,0,0,7,1022,13,500
PRINCE_GEORGE'S_006-005,0,662,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,25,317,0,85,0,0,0,0,0,0,2,0,0,0,3,700,5,402
PRINCE_GEORGE'S_006-006,0,885,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,35,340,0,119,0,0,0,3,0,0,1,0,0,0,5,945,9,459
PRINCE_GEORGE'S_006-007,0,928,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,50,474,1,167,0,1,0,8,0,0,2,0,1,0,6,1002,18,642
PRINCE_GEORGE'S_006-008,0,645,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,331,0,64,0,0,1,2,0,0,2,0,0,0,1,679,6,395
PRINCE_GEORGE'S_006-009,0,754,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,26,332,0,94,0,0,0,0,0,0,1,0,0,0,4,789,5,426
PRINCE_GEORGE'S_006-010,0,963,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,39,450,1,151,0,0,0,4,0,0,3,0,0,0,14,1025,21,602
PRINCE_GEORGE'S_006-011,0,829,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,34,449,0,115,0,1,0,5,1,1,1,0,0,0,6,882,15,564
PRINCE_GEORGE'S_006-012,0,719,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,264,1,61,1,0,0,1,0,0,4,0,0,0,6,754,12,326
PRINCE_GEORGE'S_006-013,0,778,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,66,453,0,142,0,0,0,15,0,0,7,0,0,0,16,870,38,595
PRINCE_GEORGE'S_006-014,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,94,0,24,0,0,0,2,0,0,1,0,0,0,0,181,3,118
PRINCE_GEORGE'S_006-015,0,1047,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,20,422,0,109,0,0,0,1,0,0,2,0,0,0,3,1089,6,531
PRINCE_GEORGE'S_006-016,0,917,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,25,346,1,109,0,0,0,3,1,0,3,0,0,0,1,960,8,456
PRINCE_GEORGE'S_006-017,0,1157,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,32,543,1,118,0,0,0,1,0,0,2,0,0,0,3,1211,6,662
PRINCE_GEORGE'S_006-018,0,719,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,49,310,0,89,1,0,0,6,0,0,8,0,0,0,8,782,23,399
PRINCE_GEORGE'S_006-019,0,787,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,335,1,102,1,1,0,3,0,0,1,0,1,0,1,808,8,438
PRINCE_GEORGE'S_006-020,0,882,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,26,559,1,118,0,1,1,3,1,0,1,0,1,0,3,931,11,678
PRINCE_GEORGE'S_006-021,0,206,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,77,0,25,0,0,0,0,0,0,0,0,0,0,0,220,0,102
PRINCE_GEORGE'S_006-022,0,755,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,22,433,1,106,0,0,0,3,0,0,3,0,0,0,4,797,10,540
PRINCE_GEORGE'S_006-023,0,559,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,298,0,78,0,0,0,0,0,0,3,0,0,0,5,586,8,376
PRINCE_GEORGE'S_006-024,0,197,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,142,0,36,0,0,0,0,0,0,0,0,0,0,0,210,0,178
PRINCE_GEORGE'S_006-025,0,138,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,89,0,26,0,0,0,0,0,0,0,0,0,0,0,143,0,115
PRINCE_GEORGE'S_006-026,0,497,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,197,1,42,0,0,0,1,0,0,1,0,0,0,1,517,3,240
PRINCE_GEORGE'S_006-027,0,298,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,119,0,54,0,0,0,4,0,0,3,0,0,1,11,346,19,173
PRINCE_GEORGE'S_006-028,0,199,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,132,1,33,0,0,0,2,0,2,6,0,0,0,4,227,14,166
PRINCE_GEORGE'S_006-029,0,196,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,102,0,19,0,0,0,3,0,0,1,0,0,0,2,211,6,121
PRINCE_GEORGE'S_006-097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRINCE_GEORGE'S_006-098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRINCE_GEORGE'S_006-099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRINCE_GEORGE'S_007-001,0,196,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,182,0,43,0,0,0,3,0,0,2,0,0,0,4,230,9,225
PRINCE_GEORGE'S_007-002,0,360,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,263,160,1,90,1,6,0,44,1,0,33,0,1,0,70,660,156,251
PRINCE_GEORGE'S_007-003,0,444,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,336,212,3,135,0,3,0,50,1,0,47,1,1,0,82,843,185,350
PRINCE_GEORGE'S_007-004,0,448,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,357,195,3,136,1,5,1,58,1,0,56,1,2,0,98,870,223,334
PRINCE_GEORGE'S_007-005,0,499,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,341,276,1,152,0,3,1,42,0,0,35,0,2,0,66,918,149,429
PRINCE_GEORGE'S_007-006,0,588,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,168,349,0,159,3,2,1,21,0,0,16,0,1,0,38,796,82,508
PRINCE_GEORGE'S_007-007,0,726,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,169,406,0,178,1,2,0,26,0,0,31,0,1,1,55,938,117,584
PRINCE_GEORGE'S_007-008,0,562,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,109,291,0,121,0,3,0,15,3,0,14,0,1,1,22,699,59,412
PRINCE_GEORGE'S_007-009,0,850,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,76,711,0,251,0,1,0,7,1,0,13,2,1,0,13,954,38,962
PRINCE_GEORGE'S_007-010,0,828,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,136,552,1,180,1,0,0,25,0,1,14,0,1,0,45,989,87,733
PRINCE_GEORGE'S_007-011,0,948,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,38,782,2,152,0,0,0,9,1,0,8,0,2,0,6,1007,26,936
PRINCE_GEORGE'S_007-012,0,904,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,33,553,1,152,0,0,0,6,0,0,4,0,0,0,4,950,14,706
PRINCE_GEORGE'S_007-013,0,608,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,51,569,2,124,0,0,0,9,0,1,6,2,0,0,7,674,25,695
PRINCE_GEORGE'S_007-014,0,434,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,173,263,2,115,4,0,0,42,0,0,27,0,1,0,34,644,108,380
PRINCE_GEORGE'S_007-015,0,566,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,495,0,123,0,0,0,7,0,0,8,0,0,0,4,599,19,618
PRINCE_GEORGE'S_007-016,0,303,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,115,141,6,80,0,3,0,19,0,0,10,0,0,0,35,444,67,227
PRINCE_GEORGE'S_007-017,0,349,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,34,217,0,83,0,0,0,7,0,0,5,0,0,0,15,397,27,300
PRINCE_GEORGE'S_007-018,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,14,0,7,0,0,0,1,0,0,0,0,0,0,1,51,2,21
PRINCE_GEORGE'S_007-019,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,71,0,28,0,0,0,15,0,0,9,0,0,0,23,47,47,99
PRINCE_GEORGE'S_007-020,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,26,0,22,0,1,0,3,0,1,3,0,1,0,3,73,12,48
PRINCE_GEORGE'S_007-021,0,110,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,45,40,0,19,2,0,0,0,0,0,0,0,0,0,1,161,3,59
PRINCE_GEORGE'S_007-022,0,982,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,93,744,0,246,0,0,0,20,0,0,20,2,3,0,17,1105,62,990
PRINCE_GEORGE'S_007-023,0,490,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,371,1,102,0,0,0,2,0,0,8,0,0,0,4,524,14,474
PRINCE_GEORGE'S_007-024,0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,60,0,31,0,1,0,2,0,0,8,0,0,0,6,120,17,91
PRINCE_GEORGE'S_007-099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRINCE_GEORGE'S_008-001,0,209,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,203,104,0,56,0,0,0,22,0,0,10,0,0,0,47,434,79,160
PRINCE_GEORGE'S_009-001,0,1118,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,88,703,0,181,1,0,0,12,0,0,5,0,0,0,22,1239,40,884
PRINCE_GEORGE'S_009-002,0,406,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,19,297,0,61,0,0,0,2,0,0,2,0,0,2,6,441,12,358
PRINCE_GEORGE'S_009-003,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,36,20,0,8,0,0,0,5,0,0,2,0,0,0,9,119,16,28
PRINCE_GEORGE'S_009-004,0,733,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,61,406,0,112,0,2,0,12,0,0,7,0,0,0,11,812,32,518
PRINCE_GEORGE'S_009-005,0,793,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49,503,0,109,1,2,0,4,0,0,3,0,0,0,7,859,17,612
PRINCE_GEORGE'S_009-006,0,1109,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,71,696,0,190,1,0,0,16,0,0,7,0,0,1,19,1210,44,886
PRINCE_GEORGE'S_009-007,0,1106,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,73,683,1,176,0,1,0,14,0,1,6,0,0,0,12,1202,34,860
PRINCE_GEORGE'S_009-008,0,1525,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,104,936,0,275,2,0,1,13,1,0,4,0,0,0,23,1657,44,1211
